,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
6979,6979,542416,175939,Robocop Gay,Mamonas Assassinas,1995,Os Mutantes,2008.0,,Robocop Gay,mamonas assassinas
6980,6980,24061,175939,Robocop Gay/ Melo do Piripiri ( Je Suis La Femme) (Musica Incidental),Mamonas Assassinas,0,Os Mutantes,2008.0,,Robocop Gay,mamonas assassinas
6990,6990,636983,97305,Sleep Late_ My Lady Friend,Harry Nilsson,0,Girls,2012.0,Beach House (#3.7),Youre Breakin My Heart,harry nilsson
7002,7002,722722,127397,Redemption Day,Sheryl Crow,1996,Katie,2012.0,Blair Underwood/Cast of Janis Joplin (#2.21),This Day,sheryl crow
7004,7004,171099,241517,Looking for a Boy,Eileen Farrell,0,The Danny Kaye Show,1963.0,(#1.8),Danny Boy,eileen farrell
7020,7020,325479,202285,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Saturday Night Live,1975.0,Jimmy Fallon/Michael Bublé (#37.10),Symphony No. 9: Ode to Joy,ludwig van beethoven
7028,7028,428550,433282,Something Doing,Scott Joplin,1987,Eves Christmas,2004.0,,Something Doing,scott joplin
7031,7031,899959,433282,Something Doing,Scott Joplin,1987,Eves Christmas,2004.0,,Something Doing,scott joplin
7033,7033,241516,45285,Start The Car (Album Version),Jude Cole,0,Chicago Hope,1994.0,Growth Pains (#1.16),Start the Car,jude cole
7043,7043,614791,13333,Y solo se me ocurre amarte (Unplugged),Alejandro Sanz,0,Amores verdaderos,2012.0,Liliana decepcionada (#1.160),No me compares,alejandro sanz
7057,7057,823124,353815,Egyptian Fantasy,Allen Toussaint,2009,Asesinato en la villa,2010.0,,Egyptian Fantasy,allen toussaint
7066,7066,679137,375502,Dindi,Antonio Carlos Jobim / Gal Costa,0,Brasa Adormecida,1987.0,,Dindi,antonio carlos jobim+aloysio de oliveira+silvinha telles+maysa
7076,7076,751377,635170,King Of The Mountain,Southern Culture On The Skids,1992,Super Troopers,2001.0,,King of the Mountain,rick miller+southern culture on the skids
7082,7082,563319,254382,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#1.154),A Swingin Safari (The Theme of The Match Game),bert kaempfert
7089,7089,923313,201567,Refugee,Tom Petty And The Heartbreakers,1979,Saturday Night Live,1975.0,Buck Henry/Tom Petty & The Heartbreakers (#5.4),Refugee,tom petty+mike campbell+the heartbreakers
7108,7108,288620,432304,I'm Hot (Remix) (feat. Da Brat_ T. Waters_ Kid Slim & Pastor Troy),Young Capone feat. Da Brat_ T. Waters_ Kid Slim & Pastor Troy,0,Espelho Mágico,2005.0,,Segundo Nicolau da Viola,rui veloso+carlos tê+pedro t. da silva
7114,7114,85628,196764,Hei tie (live),Maija Vilkkumaa,0,Rock Suomi,2010.0,Suomirokkia (#1.2),Hei tie,maija vilkkumaa
7118,7118,942489,442695,*Just in Time,Jule Styne,0,For Scent-imental Reasons,1949.0,,Every Day I Love You (Just a Little Bit More),jule styne
7119,7119,505147,612153,Long Time Dead,Shed Seven,1994,Shed Seven: Live in London,2001.0,,Long Time Dead,shed seven
7124,7124,816539,43240,I Just Can't Let Go,David Pack,1985,Castle,2009.0,The Late Shaft (#2.20),How Much I Feel,david pack
7128,7128,146920,328445,All Falls Down,Kanye West / Syleena Johnson,2005,2015 Billboard Music Awards,2015.0,,All Day,kanye west
7147,7147,881475,532857,A Design For Life,Manic Street Preachers,1996,Manic Street Preachers: One Last Shot at Mass Communication,2010.0,,A Design for Life,james dean bradfield+sean moore+nicky wire+manic street preachers
7158,7158,550933,129464,The Christmas Song (Merry Christmas To You),The King Cole Trio,0,Kirsties Handmade Britain,2011.0,Kirsties Home for Christmas (#1.9),The Christmas Song,robert wells+mel tormé+nat king cole
7164,7164,226503,129464,The Christmas Song,Nat King Cole,1986,Kirsties Handmade Britain,2011.0,Kirsties Home for Christmas (#1.9),The Christmas Song,robert wells+mel tormé+nat king cole
7168,7168,705739,119415,Brooklyn / Queens,3rd Bass,0,In Living Color,1990.0,,Brooklyn - Queens,3rd bass
7170,7170,692329,115139,I'll Be Your Man,The Black Keys,2002,Hung,2009.0,Fat Off My Love or Im the Allergen (#2.9),Ill Be Your Man,dan auerbach+patrick j. carney+the black keys
7175,7175,734320,615284,Amore mio aiutami,Piero Piccioni,0,Silver Linings Playbook,2012.0,,Amore A Forza,piero piccioni
7178,7178,255542,445820,Jumpin' At The Woodside,The Count Basie Orchestra,1999,Frida,2002.0,,Jumping at the Woodside,count basie+his orchestra
7182,7182,956745,250645,Boogie Oogie Oogie (Re-Recorded / Remastered),A Taste Of Honey,0,The King of Queens,1998.0,Road Rayge (#1.9),Boogie Oogie Oogie,janice marie johnson+perry kibble+a taste of honey
7184,7184,783883,471846,Oink_ Oink Mambo (Digitally Remastered 95),Chuy Reyes,0,Holiday Rhythm,1950.0,,Concussion Mambo,chuy reyes
7185,7185,657341,193159,The Angry Mob,Kaiser Chiefs,2007,Reading and Leeds Festival,2009.0,Kaiser Chiefs (#1.2),The Angry Mob,kaiser chiefs
7205,7205,700545,527856,Mama Said Knock You Out,LL Cool J,1990,MTV Video Music Awards 1991,1991.0,,Mama Said Knock You Out,ll cool j
7214,7214,279397,372703,You Are My Destiny,Paul Anka,1960,Bodomin legenda,2006.0,,You Are My Destiny,paul anka
7220,7220,874691,614405,Grand Canyon Suite (1997 Digital Remaster): Sunrise,Felix Slatkin/The Hollywood Bowl Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7226,7226,164530,614405,Scythian Suite_ Op. 20: Night,Dallas Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7227,7227,632528,614405,Scythian Suite_ Op. 20: The Glorious Departure of Lolli and the Procession of the Sun,Dallas Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7241,7241,644447,614405,Scythian Suite_ Op. 20: The Adoration of Veles and Ala,Dallas Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7244,7244,362699,614405,Billy the Kid_ Ballet Suite (1938): II. Street in a Frontier Town,Dallas Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7246,7246,658356,614405,Symphony No. 7 in A Major_ Op. 92: II. Allegretto,Herbert von Karajan and Turin RAI Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7255,7255,499278,614405,Symphony No. 1 (1995 Digital Remaster): II.      Dynamis II - Arche II,Krzysztof Penderecki/London Symphony Orchestra,0,Sibelius - Finlandia,2006.0,,Musette From King Christian II Suite,jean sibelius+london symphony orchestra+the new conservatoire orchestra
7265,7265,958854,100872,Partie Traumatic,Black Kids,2008,Gossip Girl,2007.0,Pret-a-Poor-J (#2.8),Partie Traumatic,black kids
7266,7266,139361,689890,Yankee Doodle,George M. Cohan,0,The Voice That Thrilled the World,1943.0,,The Yankee Doodle Boy,george m. cohan+james cagney
7280,7280,719401,12622,2 lonesome graveyard blues,Art Tatum,0,American Masters,1985.0,Les Paul: Chasing Sound (#21.3),Arts Blues,art tatum
7345,7345,945124,202587,Sweet Baby James,James Taylor,0,Saturday Night Live,1975.0,Lily Tomlin/James Taylor (#2.1),Sweet Baby James,james taylor
7353,7353,410854,202587,I Think It's Gonna Work Out Fine (with James Taylor)  (LP Version),Linda Ronstadt with James Taylor,1982,Saturday Night Live,1975.0,Lily Tomlin/James Taylor (#2.1),Sweet Baby James,james taylor
7370,7370,905586,249974,Come Along And Ride This Train,Johnny Cash,2000,The Johnny Cash Show,1969.0,(#1.31),One More Ride,johnny cash
7384,7384,713790,582746,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Pride & Prejudice & Zombies,2013.0,,Clarinet Concerto in B Flat Major [sic. in A major  K.622,wolfgang amadeus mozart
7385,7385,694433,582746,Clarinet Concerto 1st Movement,Wolfgang Amadeus Mozart,0,Pride & Prejudice & Zombies,2013.0,,Clarinet Concerto in B Flat Major [sic. in A major  K.622,wolfgang amadeus mozart
7399,7399,636244,178384,Forever Young,Bob Dylan,1974,Parenthood,2010.0,What to My Wondering Eyes (#4.11),Forever Young,bob dylan
7403,7403,742854,536338,Vivir Asi Es Morir De Amor,Camilo Sesto,0,Me casé con un boludo,2016.0,,Vivir así es morir de amor,camilo sesto
7406,7406,118259,607209,Run For Your Life,6 Day Riot,2009,Scream 4,2011.0,,Run For Your Life,tamara schlesinger+6 day riot
7409,7409,28283,507922,O Superman,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,0,La guerre est déclarée,2011.0,,O Superman,laurie anderson
7411,7411,953823,507922,O Superman,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,0,La guerre est déclarée,2011.0,,O Superman,laurie anderson
7414,7414,201094,709506,I Told You So,Jimmy Jones,0,Unledded,1994.0,,Since Ive Been Loving You,jimmy page+robert plant+john paul jones
7415,7415,456112,709506,Well You Needn't [hackensack 1956],Miles Davis & John Coltrane & Paul Chambers & Red Garland & Philly Joe Jones,0,Unledded,1994.0,,Since Ive Been Loving You,jimmy page+robert plant+john paul jones
7437,7437,893205,2930,Speakeasy,Shed Seven,1994,4 Goes to Glastonbury,1994.0,(#2.3),Speakeasy,shed seven
7448,7448,854029,160139,Back Home,The Robert Cray Band,0,Mulatschag,2006.0,(#1.226),(Wont Be) Coming Home,the robert cray band
7457,7457,798089,109438,Love Theme,The Boston Pops Orchestra / John Williams,0,Hey Dad..!,1987.0,Teacher  Teacher (#6.3),The Mission Theme,john williams
7459,7459,190131,109438,Love Theme [A Summer Place,The Boston Pops Orchestra / John Williams,0,Hey Dad..!,1987.0,Teacher  Teacher (#6.3),The Mission Theme,john williams
7465,7465,790878,109438,Main Theme [The Pink Panther],The Boston Pops Orchestra / John Williams,0,Hey Dad..!,1987.0,Teacher  Teacher (#6.3),The Mission Theme,john williams
7468,7468,712305,109438,New York_ New York (Main Theme),The Boston Pops Orchestra / John Williams,0,Hey Dad..!,1987.0,Teacher  Teacher (#6.3),The Mission Theme,john williams
7496,7496,647843,137110,Blue Bayou,Roy Orbison,1963,Legends,2006.0,Roy Orbison: The Big O in Britain,Blue Bayou,roy orbison
7521,7521,277498,468609,Here Comes The Bride,Richard Wagner / Ed Vernov,0,Her Majesty  Love,1931.0,,Bridal Chorus (Here Comes the Bride),richard wagner
7528,7528,45719,468609,Bridal Chorus,Richard Wagner / Otto Sieben,1991,Her Majesty  Love,1931.0,,Bridal Chorus (Here Comes the Bride),richard wagner
7553,7553,814765,42055,Unfinished Sympathy,Massive Attack,1991,Capital One Cup Tonight,2015.0,(#1.8),Unfinished Sympathy,massive attack
7566,7566,741199,722653,All Night Long (All Night),Lionel Richie,1983,While Were Young,2014.0,,ALL NIGHT LONG (ALL NIGHT),lionel richie
7570,7570,947327,230994,Sweet Disposition,The Temper Trap,2008,T in the Park 2010,2010.0,Editors/La Roux (#1.1),Sweet Disposition,the temper trap
7577,7577,621557,476461,Jungle Boogie,Kool & The Gang Featuring Redman,1973,How to Eat Fried Worms,2006.0,,Jungle Boogie,robert kool bell+ronald bell+donald boyce+george funky brown+robert spike mickens+claydes smith+dennis d.t. thomas+richard westfield+kool+the gang
7586,7586,790947,574553,Ich Ruf Zu Dir_ Herr Jesu Christ,Johann Sebastian Bach,0,Perduto amor,2003.0,,Ich will hier bei dir stehen,johann sebastian bach+orchestra clementi+coro palestrina
7601,7601,713790,14614,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Animaniacs,1993.0,Taming of the Screwy (#1.5),Sonata No. 16 in C Major,wolfgang amadeus mozart
7606,7606,815775,96829,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,Ghostbusters,1986.0,Shades of Dracula (#1.36),Toccata en Fuga in d-moll (BWV 565),johann sebastian bach
7608,7608,247188,96829,Mass in B Minor BWV 232: Gratias Agimus,Johann Sebastian Bach,0,Ghostbusters,1986.0,Shades of Dracula (#1.36),Toccata en Fuga in d-moll (BWV 565),johann sebastian bach
7609,7609,683895,96829,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,Ghostbusters,1986.0,Shades of Dracula (#1.36),Toccata en Fuga in d-moll (BWV 565),johann sebastian bach
7612,7612,753265,96829,Trio C-Moll für Flauto Traverso Violine_ Violoncello und Cembalo aus dem 'Musikalischen Opfer' BWV 1,Johann Sebastian Bach,0,Ghostbusters,1986.0,Shades of Dracula (#1.36),Toccata en Fuga in d-moll (BWV 565),johann sebastian bach
7613,7613,383577,96829,Brandenburgisches Konzert Nr.1  BWV  1046 - Adagio,Johann Sebastian Bach,0,Ghostbusters,1986.0,Shades of Dracula (#1.36),Toccata en Fuga in d-moll (BWV 565),johann sebastian bach
7671,7671,919825,220385,Slow Hand,The Pointer Sisters,1981,Sounds of the Eighties,1996.0,(#1.3),Slow Hand,michael clark+john bettis+the pointer sisters
7674,7674,748038,359750,Offenbach: Bluebeard (Barbe-bleue): Montez sur ce palanquin,Jacques Offenbach,0,Barbe-Bleue,1984.0,,Barbe-bleue,jacques offenbach
7679,7679,840511,316837,Singing In My Soul,Fly My Pretties,2004,Weeds,2005.0,You Cant Miss the Bear (#1.1),Singing In My Soul,fly my pretties
7682,7682,799421,153392,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Goofys Goofbot (#3.1),Mickey Mouse Clubhouse theme,they might be giants
7683,7683,264412,29776,Sailing (Remastered LP Version),Christopher Cross,0,Betas,2013.0,Pilot (#1.1),Sailing,christopher cross
7690,7690,960734,91785,Flamethrower,J. Geils Band,1981,Freaks and Geeks,1999.0,Looks and Books (#1.11),Flamethrower,seth justman+j. geils band
7704,7704,609228,616994,Mozart: Le Nozze di Figaro: Non so piu cosa son_ cosa faccio,Wolfgang Amadeus Mozart,0,Sista paret ut,1956.0,,Non più andrai,wolfgang amadeus mozart
7707,7707,905652,47591,Long Long Way To Go,Phil Collins,1985,Cold Case,2003.0,Mind Hunters (#2.9),Long Long Way To Go,phil collins
7711,7711,951132,486431,I Get A Kick Out Of You,Louis Armstrong / Oscar Peterson / Herb Ellis / Ray Brown / Louie Bellson,0,Invitation,1952.0,,All I Do Is Dream of You,nacio herb brown
7722,7722,649888,340130,Up The Hill Backwards (1999 Digital Remaster),David Bowie,0,Adult Beginners,2014.0,,Up the Hill Backwards,david bowie
7732,7732,884039,659088,No Olvides Que Una Vez Tu Fuiste Sol,Juan Carlos Baglietto,0,The Family Man,2000.0,,Eres Tu,juan carlos calderón+mocedades
7735,7735,239663,660400,Holiday Road [Live],Lindsey Buckingham,2008,The Flynns Journey to Ireland,2004.0,,Holiday Road,lindsey buckingham
7736,7736,658428,66680,Um Caso Raro,Pólo Norte,0,Deixa-me Amar,2007.0,(#1.25),Um caso raro,pólo norte
7743,7743,373958,610638,No Name Bar,Isaac Hayes,1971,Shaft,1971.0,,No Name Bar,isaac hayes
7756,7756,920378,115200,Baby_ I Love Your Way,Peter Frampton,0,Hung,2009.0,The Whole Beefalo (#3.10),Baby I Love Your Way,peter frampton
7757,7757,942745,115200,Show Me The Way (Live),Peter Frampton,1996,Hung,2009.0,The Whole Beefalo (#3.10),Baby I Love Your Way,peter frampton
7758,7758,414518,682744,Shame,Julia Fordham,1991,The Saint of Fort Washington,1993.0,,SHAME,julia fordham
7762,7762,177073,410420,I Can't Get You Off Of My Mind,Hank Williams,1998,Demented Top 20 Video Countdown,1988.0,,All My Rowdy Friends Are Coming Over Tonight,hank williams jr.
7763,7763,601092,410420,All My Rowdy Friends Are Coming Over Tonight (Album Version),HANK WILLIAMS_ JR.,0,Demented Top 20 Video Countdown,1988.0,,All My Rowdy Friends Are Coming Over Tonight,hank williams jr.
7768,7768,546375,485817,Pancakes,Marvin Pontiac,0,Interview,2007.0,,Pancakes,marvin pontiac
7776,7776,432244,97848,Dancing On The Ceiling,Lionel Richie,1986,Glastonbury 2015,2015.0,Day 3: Part 1 (#1.17),Dancing on the Ceiling,lionel richie
7781,7781,909321,662703,Vehicle (LP Version),Ides Of March,1970,The Goods: Live Hard  Sell Hard,2009.0,,Vehicle,jim peterik+the ides of march
7783,7783,923452,301140,We Are Glass (Astralasia Mix),Gary Numan,0,Top of the Pops,1964.0,(1980-05-22),We Are Glass,gary numan
7787,7787,220877,7155,Giving Up Giving In,THE THREE DEGREES,0,AVROs Toppop,1970.0,(1978-02-12),Giving Up  Giving In,giorgio moroder+pete bellotte+the three degrees
7789,7789,604786,449077,Cat Scratch Fever,Ted Nugent,1977,Garfield: A Tail of Two Kitties,2006.0,,Cat Scratch Fever,ted nugent
7797,7797,39042,300981,Warhead (Live in Croatia_ 1993),U.K. Subs,1993,Top of the Pops,1964.0,(1980-03-06),Warhead,u.k. subs
7803,7803,751511,39263,I Want It All,Depeche Mode,2005,CSI: Crime Scene Investigation,2000.0,Dog Eat Dog (#6.9),I Want It All,depeche mode
7806,7806,247188,295207,Mass in B Minor BWV 232: Gratias Agimus,Johann Sebastian Bach,0,Tiny Toon Adventures,1990.0,Sawdust and Toonsil (#1.31),Toccata and Fugue in D Minor,johann sebastian bach
7816,7816,814210,317183,People Are People (Underground Resistance Assault DJ 3000 Remix),Depeche Mode,0,Welcome to the 80s,2009.0,Synthiepop und New Romantic (#1.2),People Are People,depeche mode
7830,7830,826966,466880,Auld Lang Syne,Guy Lombardo,1991,Heaven,1987.0,,Auld Lang Syne,guy lombardo
7836,7836,348389,554870,Seventeen,Jimmy Eat World,1996,Never Been Kissed,1999.0,,Seventeen (Demo),jimmy eat world
7849,7849,520265,22106,I Believe (When I Fall In Love It Will Be Forever),Stevie Wonder,1972,Banda sonora,2007.0,(#4.1),I Just Called To Say I Love You,stevie wonder
7850,7850,867450,22106,I Just Called To Say I Love You,Stevie Wonder,1984,Banda sonora,2007.0,(#4.1),I Just Called To Say I Love You,stevie wonder
7853,7853,202343,22106,Don't You Feel It,Stevie Wonder,0,Banda sonora,2007.0,(#4.1),I Just Called To Say I Love You,stevie wonder
7860,7860,768367,718903,Every Time I Feel the Spirit,Little Richard,0,Were Back! A Dinosaurs Story,1993.0,,Roll Back The Rock (To The Dawn Of Time) (Finale Version),little richard
7866,7866,41498,306875,Yo quiero ser tu amor,José Luis Rodríguez,0,Tu cara me suena,2011.0,(#3.19),Hoy quiero confesarme,josé luis perales+llum barrera
7868,7868,961401,634367,Canon And Gigue For Strings In D Major,Johann Pachelbel,0,Sun Shadows: Faithful Kiss,2011.0,,Canon in D major,johann pachelbel
7875,7875,545392,60898,Out Of Control (Sasha Remix),The Chemical Brothers,1999,Daria,1997.0,Murder  She Snored (#4.4),Out of Control,tom rowlands+ed simons+bernard sumner+the chemical brothers
7885,7885,955410,138093,Brand New Day (Album Version),Ryan Star,0,Lie to Me,2009.0,Beat the Devil (#2.11),Brand New Day,ryan star
7900,7900,213903,361005,Hum Tere Bin Jee Na,Asha Bhosle,0,Barrister,1982.0,,Na Tum Bhoole  Na Hum Bhoole,asha bhosle+bhupendra singh+hemant bhosle
7902,7902,850213,361005,Na Satra Se Upar,Asha Bhosle_ Omi_ Mohd. Rafi,0,Barrister,1982.0,,Na Tum Bhoole  Na Hum Bhoole,asha bhosle+bhupendra singh+hemant bhosle
7914,7914,217057,711835,Solsbury Hill (2002 Digital Remaster),Peter Gabriel,0,Vanilla Sky,2001.0,,Solsbury Hill,peter gabriel
7916,7916,674048,483703,2. Bailero,Kiri Te Kanawa / English Chamber Orchestra / Jeffrey Tate,0,In My Fathers Den,2004.0,,Chants dAuvergne - Series 1: Bailero,marie-joseph canteloube+kiri te kanawa+the english chamber orchestra
7926,7926,750125,453817,You Better Know It,Jackie Wilson,1959,Go  Johnny  Go!,1959.0,,YOU BETTER KNOW IT,jackie wilson
7933,7933,928096,143132,Morfina,Mundo Cão,2006,Lua Vermelha,2010.0,(#1.167),Morfina,mundo cão
7957,7957,931451,604007,Plenty,Sarah McLachlan,1993,Sarah McLachlan: Mirrorball,1999.0,,Plenty,sarah mclachlan
7965,7965,124346,184888,Changes,Butterfly Boucher / David Bowie,0,Polònia,2006.0,(#11.17),Changes,david bowie
7978,7978,409069,623525,Is It Any Wonder,Sophie Ellis-Bextor,2001,Sophie Ellis Bextor: Interview,2003.0,,Is It Any Wonder,sophie ellis-bextor /richard m. hall+sophie ellis-bextor
7981,7981,846266,164612,Theme From The White Shadow (aka White Shadow Main Theme)  (LP Version),Mike Post feat. Larry Carlton,0,NYPD Blue,1993.0,UnAmerican Graffiti (#2.16),NYPD Blue Theme,mike post
7982,7982,743314,455159,Sail Away (Biffco Radio Edit),David Gray,0,Good Cake Bad Cake: The Story of LIR,2011.0,,Sail Away,david gray
8019,8019,865877,262802,Leave Home (Underworld Mix I),The Chemical Brothers,1999,The Real Hustle,2006.0,(#7.4),Leave Home,tom rowlands+ed simons+the chemical brothers
8025,8025,216111,253471,Lord_ Give Me Just A Little More Time,Marty Stuart And His Fabulous Superlatives,0,The Marty Stuart Show,2008.0,Gretchen Wilson (#1.16),Trip to Little Big Horn,marty stuart+the fabulous superlatives
8026,8026,932713,174183,Flume,Bon Iver,2007,One Tree Hill,2003.0,What Comes After the Blues (#5.18),Flume,bon iver
8029,8029,649911,524232,Skeleton Song,Kate Nash,2007,Lotta & das ewige Warum,2015.0,,Skeleton Song,kate nash
8051,8051,554350,73310,In The Sweet By And By,Dolly Parton,2001,Dolly,1976.0,(#1.6),In The Sweet Bye and Bye,dolly parton+the parton family
8058,8058,953058,102724,Black & Blue,Chris Garneau,2007,Greys Anatomy,2005.0,Forever Young (#4.8),Black and Blue,chris garneau
8071,8071,126925,104211,Come On Do The Jerk,Smokey Robinson / Smokey Robinson & The Miracles,0,Growing Pains,1985.0,Dance Fever: Part 1 (#3.19),Come on Do the Jerk,smokey robinson+warren moore+bobby rogers+ronald white+the miracles
8087,8087,833892,151554,Garota De Ipanema,Antonio Carlos Jobim,1992,Memòries de la tele,2007.0,(#3.35),La chica de Ipanema,antonio carlos jobim+los machucambos
8093,8093,873306,414860,Largo,Antonio Vivaldi,1990,Die unabsichtliche Entführung der Frau Elfriede Ott,2010.0,,Die vier Jahreszeiten - Frühling  II. Largo,antonio vivaldi
8096,8096,76954,168052,Himno Oficial Del Centenario Del Sevilla F.C.,El Arrebato,2005,No me la puc treure del cap,2010.0,El cant del Barça (#1.3),Himno del Centenario del Sevilla,el arrebato
8105,8105,924917,86156,Tea For The Tillerman,Cat Stevens,1970,Extras,2005.0,Ross Kemp (#1.2),Tea For The Tillerman,cat stevens
8113,8113,833250,691020,Black Jack Davey,The White Stripes,2003,The White Stripes Under Great White Northern Lights,2009.0,,Black Jack Davy,the white stripes
8121,8121,599652,698059,Some Kind Of Wonderful (Live) (2003 Digital Remaster),Grand Funk Railroad,1975,To Gillian on Her 37th Birthday,1996.0,,Some Kind Of Wonderful,john ellison+grand funk railroad
8129,8129,958452,3167,Like A Rolling Stone,Bob Dylan,1965,50 años de,2009.0,Moda (#2.6),Like a Rolling Stone,bob dylan
8132,8132,873306,720830,Largo,Antonio Vivaldi,1990,What We Do in the Shadows,2014.0,,Largo,antonio vivaldi
8139,8139,777883,670337,I Know I Will Not Find The Words,The Mendoza Line,2000,The Life and the Agony,2009.0,,Baby  I Know What Youre Thinking,timothy bracy+peter hoffman+the mendoza line
8141,8141,933864,670337,If You Knew Her As I Know Her,The Mendoza Line,1997,The Life and the Agony,2009.0,,Baby  I Know What Youre Thinking,timothy bracy+peter hoffman+the mendoza line
8146,8146,885010,31089,Black Cars,Gino Vannelli,1984,Billable Hours,2006.0,The Parking Spot (#1.2),Black Cars,gino vannelli
8154,8154,719705,188986,The Stranger,Billy Joel,1977,Puratonikku,2014.0,(#1.7),Stranger,billy joel
8166,8166,732760,324869,Rambling Man,Laura Marling,2010,iTunes Festival London 2010,2010.0,(#1.2),Rambling Man,laura marling
8169,8169,761884,276849,Mr. Bojangles,Jerry Jeff Walker,1968,The Tonight Show Starring Johnny Carson,1962.0,(1992-05-22),Mr. Bojangles,jerry jeff walker
8186,8186,716538,48462,Hello,Lionel Richie,1983,Community,2009.0,Geography of Global Conflict (#3.2),Hello,lionel richie
8195,8195,358289,203320,So Much To Say,DAVE MATTHEWS BAND,1996,Saturday Night Live,1975.0,Teri Hatcher/Dave Matthews Band (#21.18),So Much to Say,dave matthews band
8219,8219,155856,257475,Too Young,Nat King Cole,1951,The Nat King Cole Show,1954.0,(#1.6),Too Young,sidney lippman+nat king cole
8225,8225,257306,330386,Una Lacrima Sul Viso,Bobby Solo,1964,5x2,2004.0,,Una Lacrima Sul Viso,bobby solo
8241,8241,838295,322554,With A Little Bit Of Luck (from the musical My Fair Lady),Ron Moody and the Chorus. The National Symphony Orchestra conducted by John Owen Edwards,0,You Bet Your Life,1950.0,(#9.38),Little Brown Jug,joseph winner+television orchestra conducted by jack brunker meakin
8243,8243,293674,540247,The Sun & Earth,Middle Distance Runner,0,Middle of Nowhere,2008.0,,The Sun and The Earth,stephen killroy+stephen smith+ian glinka+timothy chappelear+erik dean+middle distance runner
8255,8255,535727,359488,We Came Along This Road,Nick Cave & The Bad Seeds,0,Bank Bang,2008.0,,We Came Along This Road,nick cave
8263,8263,773868,360039,Nothing But Love,Attic Lights,2008,Barcelona  nit destiu,2013.0,,Say You Love Me,attic lights
8271,8271,517498,426941,Te regalo,Carlos Baute,2005,El disco del año,2005.0,,Te regalo,carlos baute
8276,8276,685629,309901,Yendo De La Cama Al Living,Charly García,1982,Unplugged,1989.0,Charly García (#6.7),Yendo de la cama al living,charly garcía
8282,8282,564531,235411,Peer Gyant Suite No. 2_ Op. 55 Solveij's Lied,Edvard Grieg,0,The Adventure Game,1980.0,,Norwegian Dance  Opus 35  No. 2,edvard grieg
8283,8283,947887,235411,Erotikon_ Op. 43 No. 5,Edvard Grieg,0,The Adventure Game,1980.0,,Norwegian Dance  Opus 35  No. 2,edvard grieg
8285,8285,645841,438640,Mozart: Die Entfuhrung aus dem Serail (The Abduction from the Seraglio): Hier soll ich dich denn sehen,Wolfgang Amadeus Mozart,0,Fidibus,2006.0,,Mozart Piano Concert no. 21,wolfgang amadeus mozart+saqib hassan
8286,8286,713790,438640,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Fidibus,2006.0,,Mozart Piano Concert no. 21,wolfgang amadeus mozart+saqib hassan
8289,8289,883187,438640,Mozart: La Betulia liberata: Lodi al gran Dio,Wolfgang Amadeus Mozart,0,Fidibus,2006.0,,Mozart Piano Concert no. 21,wolfgang amadeus mozart+saqib hassan
8290,8290,609228,438640,Mozart: Le Nozze di Figaro: Non so piu cosa son_ cosa faccio,Wolfgang Amadeus Mozart,0,Fidibus,2006.0,,Mozart Piano Concert no. 21,wolfgang amadeus mozart+saqib hassan
8298,8298,815775,385954,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,Case départ,2011.0,,Prelude No. 22 en Si Bemol  BWV 867,johann sebastian bach
