,Unnamed: 0,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
1995789,1995789,1995789,651540,129554,The James Bond Theme,Neil Norman And His Cosmic Orchestra,0,Kittens in a Cage,2015.0,Nobody Keeps Me in a Hamster Cage (#1.6),KITTENS IN A CAGE THEME SONG,ty taylor+jillian armenante+vintage trouble
2006300,2006300,2006300,654391,111962,Love's Been A Little Bit Hard On Me,Juice Newton,1982,Hollywood a Go Go,1964.0,(#1.39),Never  Never Leave Me,mickey gentile+jennie lee lambert+mary wells
2006347,2006347,2006347,654391,201199,Love's Been A Little Bit Hard On Me,Juice Newton,1982,Satisfaction,2014.0,...Through Self Discovery (#1.4),Come With Me Now,kongos
2007741,2007741,2007741,655088,346730,Medley: So Easy To Love You/Friend Of God,ISRAEL & NEW BREED,0,American Idiot,,,Jesus of Suburbia,green day
2012991,2012991,2012991,656985,297923,Waiting For My Plane,Laurent Garnier,2005,Tohuwabohu,1990.0,Zweiundzwanzig (#5.2),Raising My Family,mally watson+tom vuma+steve kekana
2014561,2014561,2014561,657114,285809,Darby Ram (Ram of Darby) / Dance to Your Daddy / Go Tell Aunt Rhody / Five Ten/ London Bridge / Skip to My Lou (medley),The Ritchie Family,0,The X Factor Philippines,2012.0,Top 7 Performance Night (#1.23),Eye of the Tiger,frankie sullivan+jim peterik
2022874,2022874,2022874,659539,397787,I Walk The Line,Travis Tritt,2002,Consenting Adults,1992.0,,I Wanna Piece Of The Party,
2028410,2028410,2028410,661829,236904,Tell Your Heart I Love You,Stevie Wonder,2005,The Backyardigans,2004.0,Riding the Range (#1.7),Texas  Here I Come,the backyardigans
2036808,2036808,2036808,664725,293370,Cashflow,Chris de Luca & Peabird,2002,The Young and the Restless,1973.0,Sofia Reveals a Secret to Malcolm (#1.9632),Nadias Theme,barry de vorzon+perry botkin jr.
2055342,2055342,2055342,669517,249288,Broadcast Closing - Theme (I'm Gettin' Sentimental Over You),Tommy Dorsey & His Orchestra,0,The Interior,2007.0,,The Gold You Seek,mike ator+edwin wendler+alluvial soil
2059958,2059958,2059958,670337,531666,Take Me Away,True Faith Feat. Bridgett Grace With Final Cut,2001,Malikmata,2003.0,,Dont Make Me Go Away,mike luis
2068681,2068681,2068681,672644,483077,Who's That Lady,Peter White,0,Im weiÌÙen RÌ¦ÌÙl,1960.0,,Was kann der Sigismund dafÌ_r  dass er so schÌ¦n ist,peter alexander
2072673,2072673,2072673,673568,677773,Nessun dorma!,Russell Watson / The Metro Voices / Chamber Choir Of St. Catherine's_ Bramley_ Guildford / Royal Philharmonic Orchestra / William Hayward,2000,The Penthouse,1967.0,,No One Will Ever Know,johnny hawksworth+the johnny hawksworth orchestra
2073116,2073116,2073116,673629,248224,Just A Song,The Ordinary Boys,2004,The Hollywood Squares,1965.0,(#1.53),The Silly Song (Were THE HOLLYWOOD SQUARES),
2073691,2073691,2073691,674182,458252,Hey Angel,Michael Stanley Band,0,Grandpas Magical Toys,1988.0,,Long-Legged Sailor,jeff ekdahl+sharene mackall+kevin hageman+daniel strauch+joel morello+steven michael long
2076561,2076561,2076561,675397,481458,It Ain't No Crime,Joe Nichols,2007,Ice Princess,2005.0,,There Is No Alternative,tina sugandh+greg kurstin
2094499,2094499,2094499,680800,595363,Welcome to New York,William Goldstein,0,Rise Up: Canadian Pop Music in the 1980s,2009.0,,New Orleans is Sinking,the tragically hip
2105917,2105917,2105917,684235,625677,Tra La La,Tommy Ridgley,0,Spectre,2015.0,,Libiamo Nelieti Calici [La Traviata/Act 1],giuseppe verdi+luciano pavarotti+joan sutherland+the london opera chorus+national philharmonic orchestra+richard bonynge
2119452,2119452,2119452,687132,418043,That's Why I'm Lonesome,Arthur Big Boy Crudup,0,Dolemite,1975.0,,Mayors Get-Away,rudy ray moore+arranged by arthur wright+the soul rebellion orchestra conducted by rudy ray moore
2122172,2122172,2122172,688041,650315,The Worst Minutes of My Life,Widescreen Mode,2009,The Body Electric,1985.0,,Fountain of Lamneth: Didacts and Narpets,rush
2125316,2125316,2125316,688654,404424,State of Grace,20/20,0,Dance of Love,1974.0,,Last Wall of the Castle,jefferson airplane
2129049,2129049,2129049,690229,63642,Dark Eyes / It Happened In Monterey (Medley) (1996 Digital Remaster),The Mallet Men,0,Degrassi: The Next Generation,2001.0,Drop It Like Its Hot: Part 1 (#11.22),All Eyes,matthew reynolds+imagine dragons
2132404,2132404,2132404,691021,64427,Sur la route du presbytÌ¬re,Tricot Machine,2008,Degrassi: The Next Generation,2001.0,Scream: Part 2 (#12.20),Shake It Out,florence welch+thomas hull+paul epworth+florence+the machine
2140795,2140795,2140795,692914,462018,Somebody Stole My Gal,Reginald Dixon,0,Hair I Go Again,2016.0,,My Bad,ron keel
2150891,2150891,2150891,696432,451963,Memories of Times Square (The Dildo Song),The Neal Pollack Invasion,2003,Ginger Meggs,1982.0,,Tonys Song,john stuart+andrew campbell+peter foerster
2155786,2155786,2155786,698232,372808,Light Of A Clear Blue Morning,Dolly Parton,1977,Body and Soul,1947.0,,Am I Blue?,harry akst+grant clarke+hazel brooks
2161829,2161829,2161829,700904,509502,La Boulette (GÌ©nÌ©ration Nan Nan),Diam's,2006,La vida es maravillosa,1956.0,,Todo lo puede la vida,manuel l. quiroga+ramÌ_n cobiÌÁn
2165584,2165584,2165584,701961,344006,I'm Going To Live The Life I Sing About In My Song (LP Version),Marion Williams,0,All Tied Up,1993.0,,LIVE ON AND SING THE BLUES,byther smith
2172111,2172111,2172111,703648,63099,Reggae Music,Mad Professor,1997,Death in Paradise,2011.0,(#1.4),Reggae Merengue,tommy mccook+the supersonics
2175223,2175223,2175223,704996,339180,I Don't Mind,ZO2,2007,Aces: Iron Eagle III,1992.0,,I NEED YOU,the 49ers+pieradis rossini+gianfranco bortolotti+diego leoni+domenico gallotti+ivan gechelle
2177950,2177950,2177950,706145,260001,Concert Announcements_ from Paul in Melbourne,The Beatles,0,The Paul Behragam Talk Show,2014.0,Pilot (#1.1),Sick Paul in Plaid Theme,paul stompbox
2178167,2178167,2178167,706273,127949,(Baby I've Got You) On My Mind,Natalie Gauci,2007,Keeping Up with the Kardashians,2007.0,Everybodys Wigging Out (#7.3),Goodbye Baby,edgard jaude+audrey martells
2179314,2179314,2179314,706587,494984,If You Say So,Donnie Fritts,0,Julie Johnson,2001.0,,Are You Living,fuzzy
2189212,2189212,2189212,710033,477748,Big C Blues,Michael Bloomfield,0,Hunting for Herschell,2003.0,,Suite Hunting,j. michael james
2194913,2194913,2194913,710978,81480,Through the Eyes of the Raven,The Kovenant,1997,Ellen: The Ellen DeGeneres Show,2003.0,(2004-05-20),Light of a Clear Blue Morning,dolly parton
2199416,2199416,2199416,712177,238399,Two Sitting Ducks (Album Version),Danielson,2006,The Big Bang Theory,2007.0,The Perspiration Implementation (#9.5),History of Everything (Instrumental version),barenaked ladies
2201863,2201863,2201863,712452,548099,Sugar We're Goin Down (Simlish Tribute to Fall Out Boy),The Musical Tribute to the Sims,0,Murder Most Likely,1999.0,,Out of the Darkness,earl johnson+buzz shearman+david moxness
2209860,2209860,2209860,715427,372504,A Consistent Ethic Of Human Life,Derek Webb,2005,Bob Saget: Thats What Im Talkin About,2013.0,,Butt Plug Made of Leather,bob saget
2210305,2210305,2210305,715450,191416,Jump (For My Love),Young Divas,2008,Rage,1987.0,Frenzal Rhomb Redux,Whole Lotta Love,jimmy page+robert plant+john paul jones+john bonham+led zeppelin
2237796,2237796,2237796,724487,516108,Making Love (Into The Night),Usher,2010,Les gars de la Une,1988.0,,I Surrender (To The Spirit Of The Night),samantha fox
2238071,2238071,2238071,724539,462541,Born With A Broken Heart (Album Version),Kenny Wayne Shepherd Band,1995,Hallows End,2003.0,,Whoa Hoo Yeah,john evans+john evans band
2245515,2245515,2245515,727012,156340,Mellow Sounds of the Radio Era (The White Cliffs of Dover; I'll Never Smile Again; I'll Be Seeing You),US Coast Guard Band,0,MisteRogers Neighborhood,1968.0,1582: Alike and Different (#18.2),Lets Think of Something to Do While Were Waiting,fred rogers
2245637,2245637,2245637,727012,239905,Mellow Sounds of the Radio Era (The White Cliffs of Dover; I'll Never Smile Again; I'll Be Seeing You),US Coast Guard Band,0,The Bold and the Beautiful,1987.0,(#1.5132),Fading Into You,constantine maroulis
2247618,2247618,2247618,727448,477549,Beethoven : String Quartet No.12 in E flat major Op.127 : I Maestoso - Allegro,Vermeer Quartet,0,Humphs Last Stand,2008.0,,I Got Rhythm,george gershwin+humphrey lyttelton+ted beament+jo fooks+jimmy hastings
2276891,2276891,2276891,737898,308611,Your Love Takes Good Care Of Me,The Jordanaires,0,Ugly Betty,2006.0,Secretaries Day (#1.21),Eye of the Tiger,frankie sullivan+jim peterik+survivor
2291467,2291467,2291467,743435,433822,You Can't Hold Me Down (Us3 Bossa Remix),Us3,2001,Everyone Says I Love You,1996.0,,Enjoy Yourself (Its Later Than You Think),herb magidson+carl sigman+patrick cranshaw+the helen miles singers+dick hyman+the new york studio players
2291897,2291897,2291897,743628,215147,Baby Come Back,Worlds Apart,0,Smallville,2001.0,Rogue (#1.9),Not Looking Back,driver
2294923,2294923,2294923,744972,349772,I Still Believe In You,Warren Hill Featuring Mitch Malloy,1993,Angelas Ashes,1999.0,,I Cant Give You Anything But Love,dorothy fields+jimmy mchugh+billie holiday
2320319,2320319,2320319,751707,97361,Transition Theme For Minor Blues Or Little Malcolm Loves His Dad,Sonny Rollins,1966,Girls,2012.0,Incidentals (#3.8),Blues Mr. Brim,ben webster
2321618,2321618,2321618,752152,149948,Fool (If You Think It's Over),Chris Rea,1978,Match of the Day: Euro 2016,2016.0,Germany vs. Ukraine (#1.8),Nobody Really Cares If You Go to the Party,courtney barnett
2327759,2327759,2327759,754379,104922,Out Of The Blue,Wreckless Eric,2001,H2O: Just Add Water,2006.0,,Somebody Out There,kate alexa
2327964,2327964,2327964,754379,370013,Out Of The Blue,Wreckless Eric,2001,Blast from the Past,1999.0,,Its the End of the World As We Know It,michael stipe+peter buck+mike mills+r.e.m.
2329212,2329212,2329212,754618,722835,Preisner : Requiem for my Friend : Life - II Discovering the World,Zbigniew Preisner,0,Whiskey Tango Foxtrot,2016.0,,My Maria,daniel joseph moore+louis c. stevenson+brooks+dunn  (as brooks+dunn)+arrangement with sony music licensing
2330980,2330980,2330980,754919,322982,Set On You,Raz Ohara & The Odd Orchestra,2007,Your Song,2006.0,You Win the Game (#1.7),You Win the Game,mark bautista
2331474,2331474,2331474,755009,254422,City Of Night,The Jazz Butcher,1987,The Match Game,1962.0,(#1.66),A Swingin Safari (The Theme of The Match Game),bert kaempfert
2339187,2339187,2339187,757712,285509,They've Got A Place For People Like Me,The Paynes,0,The Wonder Years,1988.0,Scenes from a Wedding (#6.3),Fly Me to the Moon,bart howard+frank sinatra
2367323,2367323,2367323,766198,679936,I Will Find You,Clannad,1992,The Public Eye,1992.0,,You Cant Say No to a Soldier,harry warren+sammy kaye+his orchestra
2388655,2388655,2388655,772856,215844,La Tarde Es Caramelo,Vicente Amigo,0,So You Think You Can Dance Canada,2008.0,Top 12 Performance (#3.17),La Voz del Caribe,eddie palmieri
2392542,2392542,2392542,773261,360428,Little Brown Jug,The Clark Sisters,0,Barneys Magical Musical Adventure,1993.0,,Little Jack Horner,performed as part of the tea party medley
2393984,2393984,2393984,773450,720872,I Can't Believe Anyone Listens to My Music,Oxygenfad,0,What Women Want,2000.0,,My Pander Bear,mark isham
2394747,2394747,2394747,773663,619661,When Love Comes (Kshe Tavo Ahava),Yehudit Ravitz,0,Smilin Through,1932.0,,O Perfect Love,joseph barnby
2399317,2399317,2399317,775421,219578,Shadows of the Night,The Scientists,2004,Sons of Anarchy,2008.0,Faith and Despondency (#7.10),Boots of Spanish Leather,amos lee+the forest rangers
2403814,2403814,2403814,776435,468285,I Want To See The Bright Lights Tonight,Richard Thompson / Linda Thompson,1984,HelmiÌ_ ja sikoja,2003.0,,I Wonder,pauli rantasalmi+kwan
2403937,2403937,2403937,776435,626966,I Want To See The Bright Lights Tonight,Richard Thompson / Linda Thompson,1984,Springtime in the Rockies,1942.0,,I  Yi  Yi  Yi  Yi (I Like You Very Much),harry warren
2428106,2428106,2428106,783533,5194,Midnight,The Minimum,0,90210,2008.0,Off the Rails (#1.18),Sometime Around Midnight,the airborne toxic event
2438929,2438929,2438929,785964,610062,Concerto for Horn & Strings: I. Allegro Moderato - Cadenza,London Philharmonic Orchestra,0,Sex  kofe  sigarety,2014.0,,I love you so much it makes me cry,igor krutoy+igor nikolaev
2440395,2440395,2440395,786314,457570,I Love Rock 'n' Roll,Zombina & The Skeletones,2006,Grand Theft Auto V,2013.0,,Old Love/New Love,twin shadow
2457837,2457837,2457837,790416,535689,A Little Bit Of Soap,Showaddywaddy,1991,Max Schmeling,2010.0,,Thinking of Tonight,eric swann
2463803,2463803,2463803,791685,444985,Get Down [Warren Clarke Remix],Todd Terry All Stars feat. Kenny Dope_ DJ Sneak_ Terry Hunter & Tara Mcdonald,2007,Freddy vs Ghostbusters,2004.0,,I Wont Back Down,tom petty+jeff lynne
2468459,2468459,2468459,793051,292538,Duck & Cover,De Phazz,2010,The Young and the Restless,1973.0,(#1.9446),Nadias Theme,barry de vorzon+perry botkin jr.
2474129,2474129,2474129,794848,226175,When You Tell Me That You Love Me,Westlife with Diana Ross,2005,Stars in Their Eyes,1990.0,(#8.6),This Aint a Love Song,jon bon jovi+richie sambora+desmond child+david burrows
2484742,2484742,2484742,796829,296008,Moving In The Right Direction,The Pasadenas,0,Toast of the Town,1948.0,(#22.33),Doggone Right,smokey robinson+marvin tarplin+al cleveland+the miracles
2490198,2490198,2490198,798111,544623,How Long Can A Man Be Strong,The Jeff Healey Band,1990,Moon Over Harlem,1939.0,,Teach Me How to Sing Again,donald heywood
2494208,2494208,2494208,799409,108674,Black Magic (Intro),Year Long Disaster,0,Hercules,1998.0,Hercules and the Dream Date (#1.27),Aphrodites Intro,cheryl freeman+lillias white+roz ryan+randy petersen+kevin quinn
2501980,2501980,2501980,801846,11244,Sweet Home Alabama (Album Version),The Moog Cookbook,0,American Idol: The Search for a Superstar,2002.0,(#12.1),Home,phillip phillips
2515811,2515811,2515811,805199,372504,Object Of My Desire (Etienne Ozborne Remix),Nick Fiorucci,0,Bob Saget: Thats What Im Talkin About,2013.0,,Butt Plug Made of Leather,bob saget
2517067,2517067,2517067,805764,417994,I Wish I Could Shimmy Like My Sister Kate,Moon Mullican,0,Doing Time for Patsy Cline,1997.0,,If I Could Only Stay Asleep,ethel bassey+wayland chandler+patsy cline
2532064,2532064,2532064,811142,253249,Tell Me  (2006 Remastered Live on Westwood One Version),White Lion,0,The Marty Stuart Show,2008.0,Brad Paisley (#3.20),Anything Like Me,brad paisley+chris dubois+dave turnbull
2533013,2533013,2533013,811265,159640,I Hear You,Wilson Phillips,1992,Mr. Belvedere,1985.0,Debut (#3.3),Till There Was You,meredith willson+bob uecker
2542758,2542758,2542758,813883,50469,Don't Make Me Rock You,The National Splits,0,Cougar Town,2009.0,Counting on You (#1.17),Dont Wanna Know Why,whiskeytown
2565190,2565190,2565190,821336,530350,Who Will You Follow?,Whitecross,0,Magnavox Presents Frank Sinatra,1973.0,,I Get a Kick Out of You,cole porter+frank sinatra
2570150,2570150,2570150,823294,15725,Stairway To Heaven (2007 Remastered Live Version From The Song Remains The Same),Led Zeppelin,0,Archer,2009.0,The Papal Chase (#4.11),Archer Theme Song,scott sims
2583122,2583122,2583122,825930,712909,I'll Still Be Missing You,Warner mack,0,VerfÌ_hrung fÌ_r AnfÌ_nger,2005.0,,Just For You,lionel richie+paul barry+mark taylor
2584233,2584233,2584233,826065,587566,Introduction By E. Rodney Jones of Radio Station Wvon_ Chicago_ Ill. (Live Version),War,0,Rabbits Feat,1960.0,,A Cup of Coffee  a Sandwich and You,joseph meyer
2586862,2586862,2586862,826415,607175,I Gotta Right To Sing The Blues,Toots Thielemans,2006,Scream,1996.0,,I Dont Care,dillon dixon+marco beltrami+steve carnelli
2587766,2587766,2587766,826604,685478,We Wish You A Merry Christmas (Arr. Rutter),The American Boychoir,0,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
2597059,2597059,2597059,829304,391039,Serenade No. 13 in G_ 'Eine kleine Nachtmusik' K525 (1997 Digital Remaster): II.   Romanze (Andante),Sir Neville Marriner/Academy of St Martin-in-the-Fields,0,Chop Shop,2007.0,,No Voy A Llorar,various artists
2599571,2599571,2599571,830728,651798,Your Way,Chico DeBarge,0,The Butch Factor,2009.0,,The Sound of Your Music,ex-boyfriends
2600198,2600198,2600198,830761,655102,Sort Of,His Name Is Alive,1993,The Cutting Edge: Going for the Gold,2006.0,,Love Has A Mind Of Its Own,susan j. paul
2604780,2604780,2604780,832008,514953,You Are The One (Album Version),Carlene Carter,1990,Lego Dimensions,2015.0,,Everything Is Awesome (The Awesome!! Version),shawn patterson+jo li+the lonely island
2605381,2605381,2605381,832559,247352,Because You Loved Me,CÌ©line Dion,1996,The Graham Kennedy Show,1968.0,(1975-04-16),Rock and Roll (I Gave You the Best Years of My Life),kevin johnson
2613398,2613398,2613398,835248,482627,La Cuestion,Antonio Orozco,2006,Il mio nome Ì¬ Nessuno,1973.0,,La Favola DellUccellino (Fable Of The Little Bird),ennio morricone+his orchestra
2632342,2632342,2632342,840304,36494,Axis of evil,Derek Sherinian,2003,Britains Got Talent,2007.0,2015: Auditions 3 (#9.3),Chariots of Fire,vangelis
2637088,2637088,2637088,841557,683130,Play In My Band,Young Money,2009,The School of Rock,2003.0,,For Those About To Rock (We Salute You),brian johnson+angus young+malcolm young
2646176,2646176,2646176,845051,301180,I Know Jayne,David Lowe's Dreamcatcher,2007,Top of the Pops,1964.0,(1980-08-14),Ashes to Ashes,david bowie
2650035,2650035,2650035,846239,57877,Give Me Your Word,Tennessee Ernie Ford,1998,Dancing with the Stars,2004.0,2009 Semi-Final (#9.9),Bring Me To Life,amy lee+david hodges+ben moody
2666191,2666191,2666191,850003,542218,Red Light,Linda Clifford,1980,Miss Congeniality,2000.0,,You Light Up My Life,joseph brooks+deirdre quinn
2667504,2667504,2667504,850178,364779,There's A Hole In My Heart,Monta,2007,Berkeley in the Sixties,1990.0,,All My Trials,joan baez
2672850,2672850,2672850,851127,635498,A Ray Of Sunshine,Wham!,1983,Supervan,1977.0,,Between The Best Of Friends,jerry tawney+bob stone+mark mercury
2682638,2682638,2682638,854060,375474,(Mama) You Got To Love Your Negro Man,John C. Reilly,2007,Branded,2012.0,,You Love Me,dj major
2687274,2687274,2687274,855424,667641,Something's Gotta Give,Robin McKelle,2006,The Joy of the Single,2012.0,,We Gotta Get Out of This Place,barry mann+cynthia weil+the animals
2702284,2702284,2702284,858932,390351,Eye For An Eye - Album Version,Soulfly,0,Chikara JoshiMania Night III,2011.0,,Electric Eye,rob halford+k.k. downing+glenn tipton+judas priest
2704797,2704797,2704797,859787,599770,You Make Me Feel Like Dancing (Remastered Single/LP Version),Leo Sayer,0,Rubbeldiekatz,2011.0,,Teach Me Tiger,nino tempo+april stevens
2741909,2741909,2741909,870983,291598,Henri,Sanne Wallis de Vries,0,The Young and the Restless,1973.0,(#1.8581),Nadias Theme,barry de vorzon+perry botkin jr.
2760573,2760573,2760573,875273,230085,The Wrong Side Of Town,The Beautiful Girls,2005,Supernatural,2005.0,Something Wicked (#1.18),Another Day of Regrets,molly
2762418,2762418,2762418,875909,706193,Love It All,Wicked Jazz Sounds Band,2009,TyttÌ¦jÌ_ ja jÌ_Ì_telÌ¦Ì_,1995.0,,YksinÌ_inen kitara,the sounds
2775838,2775838,2775838,878070,342955,The Battle of Carnival and Lent,Zbigniew Preisner,1993,Alice Cooper: Welcome to My Nightmare,1975.0,,Department Of Youth,alice cooper+dick wagner+robert ezrin
2779679,2779679,2779679,879272,90568,I love you teddy bear,Tasavallan Presidentti,1969,Forever,2014.0,The Art of Murder (#1.4),My One and Only Love,guy wood+robert mellin+ella fitzgerald
2794692,2794692,2794692,883890,278610,Wait For You - National Forest production Line remix,Mint Royale,2005,The Tonight Show with Jay Leno,1992.0,(#20.27),Forget You,ceelo green+bruno mars+philip lawrence+ari levine+brody brown+the tonight show band
2799137,2799137,2799137,885415,958,I Just Wanna Stick My Head In The Bass Drum,We Rock Like Girls Don't,0,20 to 1,2005.0,80s Good  Bad & Ugly (#9.15),I Should Be So Lucky,kylie minogue+mike stock+matt aitken+pete waterman
2804465,2804465,2804465,886697,210405,Instant Karma! (We All Shine On),John Lennon And Yoko Ono With The Plastic Ono Band,2005,Shindig!,1964.0,(#1.28),If I Fell,john lennon+paul mccartney+the wellingtons
2808621,2808621,2808621,887379,111005,Surviving The Life,Neil Diamond,1976,Histeria!,1998.0,The U.S. Civil War: Part 2 (#1.8),A Life on the Ocean Wave,henry russell
2820360,2820360,2820360,889841,349827,Thought you were on my side,Cock Robin,1985,Angelina Ballerina: Shining Star Trophy Movie,2011.0,,My Way,jules de jongh+jo wyatt
2832808,2832808,2832808,893645,492764,The Failure Of All Things,Horse The Band,2009,Joe Goulds Secret,2000.0,,The Nearness of You,hoagy carmichael+ned washington+charlie parker+woody herman+his orchestra  (as woody herman+his orchestra)
2837706,2837706,2837706,895146,255981,When It's Sleepy Time Down South,The Al Hirt Band,1963,The Midnight Special,1972.0,(#8.23),Watermelon Time in Georgia,harlan howard
2870346,2870346,2870346,901120,552613,The Knife Feels Like Justice (24-Bit Remastered 99) (1999 Digital Remaster),Brian Setzer,0,Nancy Drew,2007.0,,Like A Star,corinne bailey rae
2871489,2871489,2871489,901516,404380,If I Should Die Tonight,Brakes,2005,Dance Paradise,2010.0,,When I Grow Up,the pussycat dolls
2887644,2887644,2887644,905717,447572,Love Affair (Album Version),k.d. lang,0,Funny People,2009.0,,Im in the Mood for Love,jimmy mchugh+dorothy fields+the king cole trio
2905795,2905795,2905795,911243,138420,Tonight (Single Mix),Alex Band,0,Life on Mars,2006.0,(#1.2),Drum Song,willie lindo+the charmers band
2908532,2908532,2908532,911981,309721,TurbilhÌ£o (OP7),Tim,0,United States of Tara,2009.0,Alterations (#1.7),(Learn To Love) The Ride,tim delaughter
2921654,2921654,2921654,914020,251267,I Found A Keeper,Angie Stone,2009,The Larry Sanders Show,1992.0,Arthur After Hours (#4.3),I Wanna Be Around,sadie vimmerstedt+johnny mercer+rip torn
2927547,2927547,2927547,914599,691589,I'm A Man Of Constant Sorrow,The Stanley Brothers;The Clinch Mountain Boys,1951,The Winning Hand,1985.0,,The Bandits of Beverly Hills,kris kristofferson
2938220,2938220,2938220,917118,670741,Gavotte I & Gavotte II (from English Suite No.3 in G minor BWV 808) (1992 Digital Remaster),Jascha Heifetz,0,The Little Prince,1974.0,,I Need Air (Its A Hat),frederick loewe+richard kiley+chorus
2948485,2948485,2948485,920036,278285,Made Up My Mind,John Mooney,0,The Tonight Show with Jay Leno,1992.0,(#20.157),Fortunate Son,john fogerty+the tonight show band
2950925,2950925,2950925,921033,36957,That Old Black Magic,Glenn Miller & His Orchestra,1999,Brooklyn Nine-Nine,2013.0,Johnny and Dora (#2.23),Miami Vice,the speldings jazz orchestra
2956049,2956049,2956049,923336,570968,Como Yo Te Amo,Rocio Jurado,1979,Papito,2007.0,,Te amarÌ©,juan carlos calderÌ_n+miguel bosÌ©+laura pausini
2965100,2965100,2965100,925259,395349,Futilist's Lament,High Tide,1969,Collateral,2004.0,,Steel Cello Lament,elliot goldenthal
2973870,2973870,2973870,927079,331391,Pieces Of Dreams,Stanley Turrentine,1990,A Bear for Punishment,1951.0,,That Wonderful Mother of Mine,walter goodwin
2983214,2983214,2983214,929322,360713,Legions Of The Black Light,Watain,2007,Barney: Lets Go to the Moon,2013.0,,Best of Friends,jeff zahn
2987140,2987140,2987140,930439,210522,I'm No Fool_ I Know The Rule (If You Love Me Like You Say),Smokey Wilson,0,Shindig!,1964.0,(#1.31),I Like It Like That,chris kenner+allen toussaint+the blossoms
2992422,2992422,2992422,932187,348487,I'll Meet You Halfway,David Cassidy & The Partridge Family,0,An Evening with Fred Astaire,1958.0,,Man with the Blues,david rose
3003940,3003940,3003940,936084,705579,The Holly And The Ivy; A La Nanita Nana; Joseph Dearest Joseph Mine; Whence Comes This Rush Of Wings,The Norman Luboff Choir,1956,Two Family House,2000.0,,Questa o quella (This Woman or That),giuseppe verdi
3010625,3010625,3010625,937351,169086,I Smell Burning,You Me and The Atom Bomb,2006,Nuremberg,2000.0,,I Never Slept a Wink Last Night,andy razaf+nat simon+marlene dietrich
3015286,3015286,3015286,938936,714030,The Return Of Darkness And Evil,bathory,2006,Vinyl,2012.0,,Echoes Of My Tears,the velcro lewis+velcro lewis group+arrangement with ghost town+inc
3016429,3016429,3016429,939499,226393,Love Will Lead You Back,Young Divas,0,Stars in Their Eyes,1990.0,Live Grand Final 2000 (#11.11),My Love,bradley spalter+louise francis+robbie nevil+katie walters
3028370,3028370,3028370,941334,375608,Baby Murdered Me,Springbok Nude Girls,1996,Brats: Our Journey Home,2006.0,,What About Me,kris kristofferson
3030652,3030652,3030652,942479,404619,Your Grandpa is Dancing,Wardian,0,Dancing Pirate,1936.0,,When Youre Dancing the Waltz,richard rodgers+lorenz hart+charles collins+steffi duna+chorus
3034038,3034038,3034038,943132,495533,This Town,The Go-Go's,0,Jupiters Darling,1955.0,,If This Be Slavry,burton lane+marge champion+gower champion
3054006,3054006,3054006,949701,174756,Hit Me With Your Rhythm Stick (Live),Ian Dury & The Clash,0,OperaciÌ_n triunfo,2001.0,(#1.13),Con los aÌ±os que me quedan,gloria estefan+emilio estefan jr.+nuria fergÌ_
3054030,3054030,3054030,949701,210981,Hit Me With Your Rhythm Stick (Live),Ian Dury & The Clash,0,Shindig!,1964.0,(#1.5),Let It Be Me,gilbert bÌ©caud+pierre delanoÌÇ+mann curtis+the everly brothers
3071215,3071215,3071215,953627,372188,Black Sea Blues (USYDR0304312),William Lee Ellis,0,Blues Like Showers of Rain,1970.0,,Blues,robert curtis smith
3088916,3088916,3088916,956899,284749,Pop Goes the Weasel (Murray),The Wiggles,2008,The Wiggles,1998.0,Anthonys Friend (#1.1),Dorothys Birthday Party,the wiggles
3092598,3092598,3092598,957933,47466,Me & My Man,Chromeo,2004,Cold Case,2003.0,Honor (#3.8),Doctor My Eyes,jackson browne
3098559,3098559,3098559,959593,71119,New Joc City - Intro [Explicit Album Version],Yung Joc,2006,Dirigible Days,2012.0,Strange Cargo (#1.2),New Horizons: The Dirigible Days Theme,vernian process
3099897,3099897,3099897,959763,304898,We Didn't Want You To Know,WWE John Cena and Tha Trademarc,0,Treme,2010.0,Do You Know What It Means (#1.1),Mama Roux,jessie hill+dr. john
3100709,3100709,3100709,960060,250625,For You,Sharon Van Etten,2009,The King of Queens,1998.0,Knee Jerk (#8.16),I Put a Spell on You,screamin jay hawkins
