,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
344986,344986,47930,468130,Smoke Gets In Your Eyes,The Platters,1968,Hello  My Name Is Doris,2015.0,,Smoke Gets In Your Eyes,otto a. harbach jerome kern the platters
344996,344996,324382,699579,Indolence,SolAce,0,Tony Hawks Underground,2003.0,,Indolence,solace
345008,345008,707987,240960,Desperados Waiting For The Train,Jerry Jeff Walker,1973,The Colgate Comedy Hour,1950.0,(#4.42),Thats All Shes Waiting to Hear,jeff chandler
345036,345036,448287,161057,A New Life For Gilead,James Horner,1996,Music Nuggets,2010.0,(2012-04-28),Beautiful Life,james morrison
345041,345041,838741,161057,Life Goes On (Demo version),Wendy James,0,Music Nuggets,2010.0,(2012-04-28),Beautiful Life,james morrison
345430,345430,497562,298109,Singin' In The Rain,The Boston Pops Orchestra / John Williams,0,Tony Bennett at the Talk of the Town,1972.0,(#1.5),Yesterday I Heard the Rain,armando manzanero tony bennett   with the robert farnon  orchestra
345445,345445,665563,298109,I Think It's Gonna Rain Today,Tony Rice,0,Tony Bennett at the Talk of the Town,1972.0,(#1.5),Yesterday I Heard the Rain,armando manzanero tony bennett   with the robert farnon  orchestra
345949,345949,871576,277595,Dance With A Smile,Wicked Jazz Sounds Band,2009,The Tonight Show with Jay Leno,1992.0,(#19.199),Make Me Smile,james pankow the tonight show band
345967,345967,727012,277595,Mellow Sounds of the Radio Era (The White Cliffs of Dover; I'll Never Smile Again; I'll Be Seeing You),US Coast Guard Band,0,The Tonight Show with Jay Leno,1992.0,(#19.199),Make Me Smile,james pankow the tonight show band
346021,346021,869203,277595,Make Me A Smile,The Richie Furay Band,0,The Tonight Show with Jay Leno,1992.0,(#19.199),Make Me Smile,james pankow the tonight show band
346107,346107,719873,277595,You Can Make It If You Try,Yvonne Fair / James Brown,0,The Tonight Show with Jay Leno,1992.0,(#19.199),Make Me Smile,james pankow the tonight show band
346336,346336,672058,631866,What Was Once...,David Torn,1995,Strange Magic,2015.0,,Stronger (What Doesnt Kill You),jÃŒÂ¦rgen elofsson david gamson greg kurstin ali tamposi evan rachel wood
346405,346405,641216,631866,Shake What You Got,Evan Olson,2003,Strange Magic,2015.0,,Stronger (What Doesnt Kill You),jÃŒÂ¦rgen elofsson david gamson greg kurstin ali tamposi evan rachel wood
346414,346414,733690,77967,This Charming Man (New York Vocal),The Smiths,1992,Early Doors,2003.0,(#1.1),This Charming Man,johnny marr morrissey the smiths
346486,346486,716462,664710,Sous les toits de Paris,Les Primitifs Du Futur,1994,The Helen Morgan Story,1957.0,,April in Paris,vernon duke ann blyth  ) at les ambassadeurs
346672,346672,787479,428971,Never Missed You More,Joe D'Urso & Stone Caravan,0,Elmopalooza!,1998.0,,Nearly Missed,joe raposo rosie odonnell
346872,346872,351680,72463,Medley: Who - My Heart Stood Still - Three Little Words - Dig Down Deep,Tommy Dorsey & His Orchestra,0,Doctor Who,2005.0,Planet of the Dead,Doctor Who Theme,ron grainer bbc national orchestra of wales
346943,346943,876848,72463,The Witch Doctor,David Seville & Orchestra with The Chipmunks,0,Doctor Who,2005.0,Planet of the Dead,Doctor Who Theme,ron grainer bbc national orchestra of wales
347222,347222,768531,326583,Como Los Olivos,Bebe,0,10 aÃŒÂ±os con Bebe,2016.0,,Como los olivos,bebe candido avello garcia
347238,347238,936410,230047,She Brings Me Love,Bad Company,1979,Supernatural,2005.0,Route 666 (#1.13),She Brings Me Love,bad company
347400,347400,835822,422946,Breaking Up Is Hard To Do,David Cassidy & The Partridge Family,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347404,347404,224792,422946,Mind Games,David T. Chastain,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347431,347431,960689,422946,Mind Games (I Promise) (Anthology Version),John Lennon,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347480,347480,94676,422946,Make It Loud,WWE John Cena and Tha Trademarc,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347490,347490,868438,422946,How Did I Get By Without You,John Waite,1996,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347530,347530,238871,422946,Have A Little Faith,David Houston,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347558,347558,920036,422946,Made Up My Mind,John Mooney,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347592,347592,403847,422946,(Have You Heard The News) Dewey Cox Died,John C. Reilly,2007,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347626,347626,817784,422946,Just Have A Little Talk - Album Version,David Meece,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347655,347655,543785,422946,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347689,347689,319308,422946,Since I Don't Have You - Original,Jerry Butler & Betty Everett,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347702,347702,491405,422946,Make It Happen,John Waite,1982,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347732,347732,710573,422946,I Just Had You On My Mind,John Wesley Ryles,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347748,347748,59716,422946,Crank It Up,David Banner / Static,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
347776,347776,364080,422946,Mind Circles,St. John vs. Locust,2004,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
348056,348056,746295,256519,Don't Let Me Go,Michael Penn,2000,The Monkees,1966.0,The Monkees in Paris (#2.22),Dont Call On Me,michael nesmith john london the monkees
348075,348075,462420,256519,I Don't Care,Michael Reno Harrell,0,The Monkees,1966.0,The Monkees in Paris (#2.22),Dont Call On Me,michael nesmith john london the monkees
348114,348114,216391,256519,I Call Him Holy,VIP Mass Choir featuring John P. Kee,0,The Monkees,1966.0,The Monkees in Paris (#2.22),Dont Call On Me,michael nesmith john london the monkees
348217,348217,177265,256519,Don't Know Why,John Holt,2000,The Monkees,1966.0,The Monkees in Paris (#2.22),Dont Call On Me,michael nesmith john london the monkees
348283,348283,928096,144698,Morfina,Mundo CÌ£o,2006,Lua Vermelha,2010.0,(#1.89),Morfina,mundo cÃŒÂ£o
348305,348305,145257,547441,I Need You So,Jeb Loy Nichols,0,Mud,2012.0,,Everything You Need,ben nichols lucero
348306,348306,203139,547441,I Need You Back,Ben Kweller,2004,Mud,2012.0,,Everything You Need,ben nichols lucero
348753,348753,661603,517952,Stay With Me Baby,Walker Brothers,0,License to Wed,2007.0,,If U Stay Ready,dajuan walker robert bacon jr. david blake george archie jr. wilbert milo suga free
349011,349011,754254,225377,Star Trek: First Contact- End Title,Jerry Goldsmith,0,Stargate SG-1,1997.0,Reckoning: Part 2 (#8.17),End Title,joel goldsmith
349014,349014,541671,225377,Main Title,Jerry Goldsmith,1966,Stargate SG-1,1997.0,Reckoning: Part 2 (#8.17),End Title,joel goldsmith
349202,349202,278838,558947,Dance The Night Away,The Flying Pickets,1994,Noel Gallaghers High Flying Birds DallAlcatraz Di Milano,2011.0,,Half the World Away,noel gallagher noel gallaghers high flying birds
349207,349207,403653,558947,...And The World Laughs With You ft. Thom Yorke,Flying Lotus,2010,Noel Gallaghers High Flying Birds DallAlcatraz Di Milano,2011.0,,Half the World Away,noel gallagher noel gallaghers high flying birds
349304,349304,444765,195975,End Credits,James Horner,1988,Rizzoli & Isles,2010.0,Face Value (#6.6),Rizzoli & Isles End Credits Theme,james s. levine
349407,349407,30081,273250,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),The Killers,2005,The Tonight Show Starring Jimmy Fallon,2014.0,Justin Timberlake/Ellen DeGeneres/Macklemore & Ryan Lewis (#3.2),Mr. Brightside,brandon flowers dave keuning the killers
349412,349412,773025,273250,Mr Sys,Fanon Flowers,0,The Tonight Show Starring Jimmy Fallon,2014.0,Justin Timberlake/Ellen DeGeneres/Macklemore & Ryan Lewis (#3.2),Mr. Brightside,brandon flowers dave keuning the killers
349627,349627,648985,529146,I Got Soul (War Child Arrangement of All These Things That I've Done),Young Soul Rebels,2009,Made in Heaven,1987.0,,Mr. Soul,neil young buffalo springfield arrangement with warner special products
349630,349630,85070,529146,Mr. Soul (Album Version),Neil Young,0,Made in Heaven,1987.0,,Mr. Soul,neil young buffalo springfield arrangement with warner special products
349830,349830,567082,540469,Aragon (2005 Digital Remaster),Brian Eno,1978,Midnight Son,2007.0,,Aragon,brian eno
350307,350307,852804,481912,March,The Boston Pops Orchestra / John Williams,0,Idiots and Angels,2008.0,,Washington Post March,john philip sousa the u.s. army band
350682,350682,20656,104316,Love Me Tender,Elvis Presley,1956,Guapas,2014.0,Algo tÃŒÃcito (#1.39),Love Me Tender,elvis presley vera matson norah jones adam levy
350737,350737,648128,33377,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,Boardwalk Empire,2010.0,Golden Days for Boys and Girls (#5.1),Great Day,paul whiteman
350766,350766,838251,33377,All In A Day (LP  Version ),The Paul Butterfield Blues Band,1969,Boardwalk Empire,2010.0,Golden Days for Boys and Girls (#5.1),Great Day,paul whiteman
350787,350787,877001,33377,A Day In The Life/Give Peace A Chance,Paul McCartney,0,Boardwalk Empire,2010.0,Golden Days for Boys and Girls (#5.1),Great Day,paul whiteman
350808,350808,344878,33377,Here's That Rainy Day,Paul Horn,1998,Boardwalk Empire,2010.0,Golden Days for Boys and Girls (#5.1),Great Day,paul whiteman
350814,350814,113222,33377,Miss Pettigrew Lives for a Day,Paul Englishby,2008,Boardwalk Empire,2010.0,Golden Days for Boys and Girls (#5.1),Great Day,paul whiteman
350895,350895,491578,245609,Foul Play,The Robert Cray Band,0,The Fresh Beat Band,2009.0,Rock to Sleep (#1.16),Lets Play,the fresh beat band
351023,351023,737802,245609,Let's get that Straight,Freddy Fresh featuring Rachel_ DJ Prosper_ DJ Parker,0,The Fresh Beat Band,2009.0,Rock to Sleep (#1.16),Lets Play,the fresh beat band
351080,351080,913297,245609,Don't Play Rock,Ralph Myerz And The Jack Herren Band,2006,The Fresh Beat Band,2009.0,Rock to Sleep (#1.16),Lets Play,the fresh beat band
351090,351090,894101,245609,Let's Get The Show On The Road,The Michael Stanley Band,1992,The Fresh Beat Band,2009.0,Rock to Sleep (#1.16),Lets Play,the fresh beat band
351181,351181,618338,440672,Country Music In My Soul,George Hamilton IV & Sylvie,0,FiÃŒÂ¬vres,1942.0,,Piece of classical music,george frideric handel
351344,351344,925335,546600,Where Are You Going,DAVE MATTHEWS BAND,2002,Mr. Deeds,2002.0,,Where Are You Going,dave matthews dave matthews band
351414,351414,683417,546600,You're Going To Lose That Girl,The Beatles Revival Band,0,Mr. Deeds,2002.0,,Where Are You Going,dave matthews dave matthews band
351492,351492,585984,546600,And Going Away,Yonder Mountain String Band,2003,Mr. Deeds,2002.0,,Where Are You Going,dave matthews dave matthews band
351608,351608,32456,546600,Where The Boat Leaves From (Album),Zac Brown Band,2007,Mr. Deeds,2002.0,,Where Are You Going,dave matthews dave matthews band
351626,351626,434370,191660,Falling Slowly,Glen Hansard and Marketa Irglova,0,Rage,1987.0,Rage Wild Card Special III,Falling Slowly,glen hansard markÃŒÂ©ta irglovÃŒÃ the frames
351690,351690,773261,501608,Little Brown Jug,The Clark Sisters,0,King of Burlesque,1936.0,,Sweet Georgia Brown,ben bernie kenneth casey maceo pinkard alice faye the paxton sisters
351820,351820,100155,135728,Draw Night,Woody Herman & Orchestra,0,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
351880,351880,821167,135728,Wild Night,Van Morrison,1971,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
351961,351961,612572,135728,You And The Night And The Music,Ray Anthony Orchestra - Big Band Swing,0,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
352015,352015,283524,135728,Billy the Kid: Prairie Night: Card Game at Night,Dallas Symphony Orchestra,0,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
352106,352106,473427,135728,Music Of The Night - Sound-a-like Cover,West End Orchestra & Singers,0,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
352178,352178,252630,390966,Dimples,John Lee Hooker,1956,Chooch,2003.0,,DIMPLES,john lee hooker
352440,352440,532646,72085,Doce Vampiro,Rita Lee,1979,Doce Fugitiva,2006.0,(#1.190),Doce Fugitiva,rita pereira
352442,352442,508608,142858,Medo Do Escuro (Com O Sol No Parapeito) (Live),Ala Dos Namorados,0,Lua Vermelha,2010.0,(#1.126),Morte ao Sol,remake dos gnr
352495,352495,591572,429157,Too Gone_ Too Long (Remastered Album Version),Randy Travis,0,Elvira: Mistress of the Dark,1988.0,,Tuesdays Come and Gone,ron mcgowan edwina travis chin pamela des barres
352518,352518,195356,463163,Let it Snow!,Dean Martin,0,Hanging Up,2000.0,,Let It Snow  Let It Snow  Let It Snow,jule styne dean martin
352691,352691,745179,485729,Way Down,Marty Stuart And His Fabulous Superlatives / Handsome Harry,2005,International Settlement,1938.0,,You Made Me That Way,sidney clare harry akst dolores del rio
352738,352738,876175,485729,There'll Always Be An England / Bless 'Em / It's A Long Way To Tipperary [Studio Single Version],Tiny Tim with Harry Roy & His Band,0,International Settlement,1938.0,,You Made Me That Way,sidney clare harry akst dolores del rio
352873,352873,406087,675410,Rock The Joint,Bill Haley And The Comets,0,The Neon Palace,1971.0,,Rock Around the Clock,james e. myers max freedman bill haley
352874,352874,188279,675410,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0,The Neon Palace,1971.0,,Rock Around the Clock,james e. myers max freedman bill haley
352973,352973,867878,682971,MÌ_rchenbilder Op.3 Seven fairy tale pictures: II. Die Prinzessin auf der Erbse - The Princess on the Pea,Martin Jones,0,The Savage Seven,1968.0,,Anyone For Tennis? (Theme from The Savage Seven),eric clapton lyrics by martin sharp performed cream
353062,353062,751877,63099,Last Flight To Reggae City,Tommy McCook / Stranger Cole,2002,Death in Paradise,2011.0,(#1.4),Reggae Merengue,tommy mccook the supersonics
353325,353325,685848,326833,Troubled Mind,Young Dre D,1997,1000 Years of Popular Music,2006.0,,Friday on My Mind,george young harry vanda richard thompson judith owen debra dobkin
353389,353389,352453,326833,Friday Night,Young Gunz,2004,1000 Years of Popular Music,2006.0,,Friday on My Mind,george young harry vanda richard thompson judith owen debra dobkin
353511,353511,238641,326833,Got My Mind Set On You (2004 Digital Remaster),George Harrison,1987,1000 Years of Popular Music,2006.0,,Friday on My Mind,george young harry vanda richard thompson judith owen debra dobkin
353544,353544,213947,41195,El Mono Relojero,Kapanga,1998,Campeones de la vida,1999.0,(#1.2),El mono relojero,kapanga
353560,353560,881219,71323,Sta Op En Wandel,Raymond Van Het Groenewoud,2005,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
353561,353561,843817,71323,Ouverture Hond Op Het Ijs,Youp van 't Hek,1989,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
353579,353579,694045,71323,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
353591,353591,325479,71323,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
353612,353612,905861,71323,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
353613,353613,960963,71323,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
354162,354162,793528,650019,The Power of Midnight,Jeff Kashiwa,0,The Bling Ring,2013.0,,Power,boris bergman franÃŒÂ¤ois bernheim jeff bhasker mike dean jean-pierre lang robert fripp michael giles larry darnell griffin jr. malik yusef el shabbaz jones greg lake ian mcdonald nathan perez pete sinfield kanye west king crimson cold grits arrangement with warner music group film tv licensing
354269,354269,946027,524403,The Missing Moon and Stars,William Lee Ellis,0,Louisiana,1947.0,,Theres a New Moon Over My Shoulder,jimmie davis ekko wheland lee blastic
354275,354275,651502,524403,There's a New Moon Over My Shoulder,Jimmie Davis,1944,Louisiana,1947.0,,Theres a New Moon Over My Shoulder,jimmie davis ekko wheland lee blastic
354335,354335,754543,524403,Blue Moon Waltz,Jimmie Dale Gilmore,0,Louisiana,1947.0,,Theres a New Moon Over My Shoulder,jimmie davis ekko wheland lee blastic
354341,354341,495667,524403,A New Day,Lee Ritenour / Harvey Mason / Bob James,1993,Louisiana,1947.0,,Theres a New Moon Over My Shoulder,jimmie davis ekko wheland lee blastic
354413,354413,461003,156480,Why Wont You,The Rogers Sisters,2006,MisteRogers Neighborhood,1968.0,1640: Dress-Up (#21.15),Wont You Be My Neighbor?,fred rogers
354449,354449,264447,571285,This Is My Heaven,Elvis Presley,1994,Paradise  Hawaiian Style,1966.0,,This Is My Heaven,bill giant bernie baum florence kaye elvis presley
354475,354475,416816,571285,Letter From Heaven,Bill Morrissey,1994,Paradise  Hawaiian Style,1966.0,,This Is My Heaven,bill giant bernie baum florence kaye elvis presley
354538,354538,237028,14366,Bizet: Carmen: Je vais danser en votre honneur,Georges Bizet,0,Animaniacs,1993.0,Mobster Mash/Lake Titicaca/Icebreakers (#1.48),Carmen - Aragonaise,georges bizet
354540,354540,640335,14366,Carmen Suite: Gipsy Dance,Georges Bizet,0,Animaniacs,1993.0,Mobster Mash/Lake Titicaca/Icebreakers (#1.48),Carmen - Aragonaise,georges bizet
354542,354542,849304,14366,Bizet: Carmen: C'est toi!,Georges Bizet,0,Animaniacs,1993.0,Mobster Mash/Lake Titicaca/Icebreakers (#1.48),Carmen - Aragonaise,georges bizet
354543,354543,372252,14366,Carmen Suite: Intermezzo,Georges Bizet,1993,Animaniacs,1993.0,Mobster Mash/Lake Titicaca/Icebreakers (#1.48),Carmen - Aragonaise,georges bizet
354545,354545,532005,142074,These Arms Of Mine [Live Europe Version],Otis Redding,1967,Lost,2004.0,S.O.S. (#2.19),These Arms of Mine,otis redding
354607,354607,398841,78412,If I Could Turn Back The Hands Of Time,R. Kelly,1998,EastEnders,1985.0,(2000-08-29),If I Could Turn Back the Hands of Time,r. kelly
354618,354618,27221,78412,Turn The Heat Up,Phil Perry / Lee Ritenour / Eric R. Tagg / Paulinho Costa / Phil Perry / Eric Tagg / Larry Williams,0,EastEnders,1985.0,(2000-08-29),If I Could Turn Back the Hands of Time,r. kelly
354640,354640,791460,49263,Love Will Tear Us Apart,Joy Division,1980,CopStories,2013.0,KopfschÃŒ_ssler (#1.9),Love Will Tear Us Apart,joy division
354721,354721,20771,5778,Off The Wall,James Cotton,0,@Elevenish,2016.0,(#1.10),Wax Off,nick kingsley james donald davies
354974,354974,333262,667628,Alexander's Ragtime Band,Ethel Merman / The London Festival Orchestra / Stanley Black,1979,The Joy of Disco,2012.0,,Alexanders Ragtime Band,irving berlin ethel merman
354983,354983,529200,634323,Remedy,Seether,2005,Summerslam,2005.0,,Remedy,seether
355039,355039,321914,51878,Gone Are The Days,Tyler James,0,Criminal Minds,2005.0,Hero Worship (#10.14),4 Days,jeffrey james
355274,355274,260940,382967,Sleepdance On Leaves of Water,Michael Masley,0,Call of the Hunter,2009.0,,The Silence of Leaves,michael allison darshan ambient
355888,355888,400635,639447,Will You Still Love Me When I Don't Love You?,The Mr. T Experience,1994,Tamara,2005.0,,Dont Panic Babe (Itll Be Okay),mr jkub
355905,355905,137911,344006,I Live Here,Byther Smith,2001,All Tied Up,1993.0,,LIVE ON AND SING THE BLUES,byther smith
355926,355926,402200,344006,Play The Blues On The Moon,Byther Smith,1989,All Tied Up,1993.0,,LIVE ON AND SING THE BLUES,byther smith
355928,355928,725510,344006,Bell Boy Blues,Buddy Rich / Buck Clayton / Trummy Young / Willie Smith / Flip Phillips / Kenny Kersey / Benny Fonville,0,All Tied Up,1993.0,,LIVE ON AND SING THE BLUES,byther smith
356043,356043,921874,147836,Because it keeps on working,Cock Robin,1985,Make Room for Daddy,1953.0,The Country Girl (#5.24),Just Because,bob shelton joe shelton sid robin judy canova
356072,356072,931658,147836,Just A Dream,Joe Williams & Count Basie,0,Make Room for Daddy,1953.0,The Country Girl (#5.24),Just Because,bob shelton joe shelton sid robin judy canova
356107,356107,937045,145123,A Gritos de Esperanza,Alex Ubago,2001,Luna  la heredera,2004.0,,A Gritos de Esperanza,ÃŒÂlex ubago
356538,356538,17932,305901,Human Being,The New York Dolls,1974,True Detective,2014.0,Church in Ruins (#2.6),Human Being,new york dolls
356542,356542,386493,712911,Ihr von morgen,Udo JÌ_rgens,1987,VerfÃŒ_hrung von Engeln,2000.0,,ÃŒÃber die VerfÃŒ_hrung von Engeln,udo lindenberg
356545,356545,941713,712911,Was hat die Zeit mit uns gemacht,Udo Lindenberg,2008,VerfÃŒ_hrung von Engeln,2000.0,,ÃŒÃber die VerfÃŒ_hrung von Engeln,udo lindenberg
356559,356559,631124,301557,Can't Get Enough Of You,Eddy Grant,0,Top of the Pops,1964.0,(1981-04-09),Cant Get Enough of You,eddy grant
356584,356584,159983,298566,Itchycoo Park - Original (Mono),Small Faces,0,Top of the Pops,1964.0,(1976-01-08),Itchycoo Park,steve marriott ronnie lane small faces
356616,356616,428401,298566,Itchycoo Park,The Small Faces,1967,Top of the Pops,1964.0,(1976-01-08),Itchycoo Park,steve marriott ronnie lane small faces
356729,356729,577822,129554,Porpoise Song (Album),Trouble,1995,Kittens in a Cage,2015.0,Nobody Keeps Me in a Hamster Cage (#1.6),KITTENS IN A CAGE THEME SONG,ty taylor jillian armenante vintage trouble
356772,356772,888054,519116,Farewell to the Gold,Nancy Kerr & James Fagan,2005,Lil Bub & Friendz,2013.0,,Liquid Gold,james asher
356854,356854,116544,356774,Some Day My Prince Will Come (Finale),Disney Chorus,0,Babes in Toyland,1986.0,,May The Years To Come,leslie bricusse chorus
356875,356875,266621,691271,The Song From Moulin Rouge,June Hutton,0,The Wicker Tree,2011.0,,The Wicker Tree Song,robin hardy keith easdale june nelson gordon wilson stuart glasgow clyderbank male voice choir
356920,356920,489026,691271,Hal Roach - MGM present Laurel & Hardy. Part 2. Recorded August 18_ 1932 in London. Includes a dance version of their theme song_ 'The Dance Of The Cuckoos'_ conducted by Van Phillips.,Laurel & Hardy,0,The Wicker Tree,2011.0,,The Wicker Tree Song,robin hardy keith easdale june nelson gordon wilson stuart glasgow clyderbank male voice choir
356933,356933,543711,691271,The Wassail Song; Oh Come_ All Ye Faithful; Deck The Halls With Boughs Of Holly; Silent Night_ Holy Night,The Norman Luboff Choir,1956,The Wicker Tree,2011.0,,The Wicker Tree Song,robin hardy keith easdale june nelson gordon wilson stuart glasgow clyderbank male voice choir
356949,356949,14740,691271,Eton Boating Song,The Honley Male Voice Choir/The Band Of HM Royal Marines,0,The Wicker Tree,2011.0,,The Wicker Tree Song,robin hardy keith easdale june nelson gordon wilson stuart glasgow clyderbank male voice choir
356977,356977,65546,691271,The Michael Vick Song,Tim Wilson,2005,The Wicker Tree,2011.0,,The Wicker Tree Song,robin hardy keith easdale june nelson gordon wilson stuart glasgow clyderbank male voice choir
357598,357598,123877,511013,Little Girl Lost,Kris Kristofferson,1972,Lao pao er,2015.0,,Greenhouse Girl,kris wu cui jian
357602,357602,818447,394445,Big News II (LP Version),Clutch,0,Clutch: Live at the 9:30,2010.0,,Big News II,clutch
357603,357603,925153,394445,Big News I (LP Version),Clutch,0,Clutch: Live at the 9:30,2010.0,,Big News II,clutch
357650,357650,851477,193812,Stuck In The Middle With You,Stealers Wheel,1973,Red Band Society,2014.0,Pilot (#1.1),Stuck in the Middle With You,gerry rafferty joe egan stealers wheel
357682,357682,269370,193812,Weird Spots in the Middle (Shiny Happy Jihad),Joe Rogan,2007,Red Band Society,2014.0,Pilot (#1.1),Stuck in the Middle With You,gerry rafferty joe egan stealers wheel
357838,357838,265893,483600,Ice Bound,Steve Lukather,2008,In Gods Hands,1998.0,,Glory Bound,shawn smith steve fisk pigeonhed
358047,358047,666925,113241,A Whiter Shade Of Pale,Procol Harum,1967,House M.D.,2004.0,Black Hole (#6.15),A Whiter Shade of Pale,keith reid gary brooker procol harum
358240,358240,766384,549380,Pou Pige Tosi Agapi,Helena Paparizou,2006,My Big Fat Greek Wedding 2,2016.0,,Pou Pige Tosi Agapi,antonis dimitris papavomvolakis aka pegasos helena paparizou arrangement with sony music licensing
358273,358273,166359,549380,I Agapi Ola Ta Ipomeni,Antonis Remos,0,My Big Fat Greek Wedding 2,2016.0,,Pou Pige Tosi Agapi,antonis dimitris papavomvolakis aka pegasos helena paparizou arrangement with sony music licensing
358457,358457,75820,284377,Mass in B Minor BWV 232 : Resurrexit,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
358459,358459,660422,284377,Brandenburgisches Konzert Nr.4 BWV  1049 - Andante,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
358460,358460,683895,284377,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
358461,358461,753265,284377,Trio C-Moll fÌ_r Flauto Traverso Violine_ Violoncello und Cembalo aus dem 'Musikalischen Opfer' BWV 1,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
358463,358463,815775,284377,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
