,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
370062,370062,876772,634303,This World Is Not My Home,Jim Lauderdale/Ralph Stanley & The Clinch Mountain Boys,0,Summerhood,2008.0,,Everybody Wants to Rule the World,roland orzabal ian stanley chris hughes tears for fears
371115,371115,37071,573129,We Will Rock You (Live In Ukraine),Queen + Paul Rodgers,0,Paul Weller: Into Tomorrow,2006.0,,Peacock Suit (Live at Hyde Park),paul weller
371231,371231,365456,318176,Trading Things In (Album Version),The Voluntary Butler Scheme,0,When Things Were Rotten,1975.0,,When Things Were Rotten,charles strouse artie butler
371918,371918,56486,42717,The Man With The Magic Touch,The Brian Setzer Orchestra,1996,Cartoon Superheroes Abridged,2015.0,The Movie (#1.6),Iron Man 3 Theme,brian tyler
373063,373063,288433,486398,You Know Me,Johnny Lee,0,Invincible,2006.0,,Do You Know What I Mean,lee michaels special arrangement with natural energy lab
373190,373190,325479,235781,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Adventures of the Galaxy Rangers,1986.0,Progress (#1.14),No Guts  No Glory,john van tongeren phil galdston
378156,378156,701961,296441,I'm Going To Live The Life I Sing About In My Song (LP Version),Marion Williams,0,Todds Pop Song Reviews,2009.0,Thinking Out Loud by Ed Sheeran (#7.7),Sing,ed sheeran pharrell williams
383957,383957,737649,624629,Be The One,Jack PeÌ±ate,2009,South Sea Sinner,1950.0,,ONE MAN WOMAN,milton schwarzwald lyrics jack brooks shelley winters
385177,385177,502396,161173,Higher Than The Sun,Primal Scream,1991,Music for Misfits: The Story of Indie,2015.0,Into the Mainstream (#1.3),Higher Than the Sun,bobby gillespie andrew innes robert young primal scream
386849,386849,37071,303359,We Will Rock You (Live In Ukraine),Queen + Paul Rodgers,0,Top of the Pops,1964.0,(2000-07-07),We Will Rock You,five   queen
389001,389001,465767,712638,SÌ_kenÌ¦ivÌ_ voima,Sielun Veljet,1986,Veljet,1991.0,,SÃŒ_kenÃŒÂ¦ivÃŒ_ voima,ismo alanko sielun veljet
393980,393980,313584,632541,Thanks for the Memory,Bob Hope & Shirley Ross,1994,Strictly G.I.,1943.0,,Thanks for the Memory,ralph rainger bob hope
394019,394019,548704,404424,The Last Wall of the Castle,Jefferson Airplane,1967,Dance of Love,1974.0,,Last Wall of the Castle,jefferson airplane
394075,394075,414228,429359,In The Ghetto,Elvis Presley,1969,Elvis by the Presleys,2005.0,,In the Ghetto,mac davis elvis presley
394159,394159,374917,314361,I Want To Be Your Baby (LP Version),Carla Thomas,1969,WKRP in Cincinnati,1978.0,I Want to Keep My Baby (#1.16),B-A-B-Y,isaac hayes david porter carla thomas
397087,397087,690083,685342,He'll Lift You Up,Joe Smooth,1988,The Space Tour,2012.0,,Get Back Up,darren criss lauren lopez meredith stepien dylan saunders brian holden joe walker
398787,398787,579817,632473,I Want You!,Peter Bjorn And John,2009,Streetwalkin,1985.0,,I Want It To Be Real,rocca stennett john rocca
399555,399555,913297,278600,Don't Play Rock,Ralph Myerz And The Jack Herren Band,2006,The Tonight Show with Jay Leno,1992.0,(#20.25),Dont Bring Me Down,jeff lynne the tonight show band
399564,399564,478554,278600,Don't Think Twice_ It's All Right,Bob Dylan & The Band,0,The Tonight Show with Jay Leno,1992.0,(#20.25),Dont Bring Me Down,jeff lynne the tonight show band
400729,400729,627620,456669,Puff the Magic Canon in D,J. Pachelbel,0,Gran Turismo 4,2004.0,,Canon,johann pachelbel
402046,402046,14441,437036,Let's Make Love (Album Version),Faith Hill & Tim McGraw,1999,Fast Food,1989.0,,Love Can Make It,tim miller
403665,403665,587867,302492,Ill Na Na,Foxy Brown / Method Man,0,Top of the Pops,1964.0,(1995-07-27),Ill Be There for You/Youre All I Need,nick ashford rza valerie simpson method man method man  feat mary j. blige
406611,406611,402366,367942,IV. Rondo alla Zingarese. Presto from Quartet in G minor for Piano and Strings_ Op. 25,Yo-Yo Ma;Isaac Stern;Jaime Laredo;Emanuel Ax,0,Bill W.,2012.0,,Unaccompanied Cello Suite No. 5 in C Minor  BWV 1011- Allemande,johann sebastian bach yo-yo ma arrangement with sony music licensing
406952,406952,773858,141345,Untouched [Live] (Album Version),The Veronicas,2009,Loose Women,1999.0,(#13.212),Untouched,toby gad jessica origliasso lisa origliasso the veronicas
407371,407371,833824,544294,Trail Song Medley - Coloradio Trail_ Twilight On the Trail_ Navajo Trail_ Riding Down the Canyon_ Blue Shadows On the Tail,Michael Martin Murphey,0,Monster High: Friday Night Frights,2013.0,,Monster High Fright Song,paul robb michael kotch
410621,410621,820906,430762,Geisha Rock,Johnny Winter,0,End of the Century,2003.0,,Do You Remember Rock N Roll Radio,joey ramone johnny ramone ramones arrangement with warner strategic marketing
412952,412952,824164,11683,Fear No Pain (Live At Austin City Limits Music Festival 2007),Willy Mason,0,American Idol: The Search for a Superstar,2002.0,Five Finalists Compete (#10.32),No Air,harvey mason jr. damon thomas james edward fauntleroy erik roger griggs mike scala steve russell jacob lusk
416786,416786,550119,457172,Learning How To Love You (Early Mix),George Harrison,0,Grand Theft Auto IV: The Ballad of Gay Tony,2009.0,,Put Em High (JJs Club Mix),stonebridge therese grankvist klas b wahl george nakas
417215,417215,847947,549611,Tuxedo Junction,Gene Krupa & His Orchestra,1993,My Dog Skip,2000.0,,Tuxedo Junction,william johnson buddy feyne erskine hawkins julian dash gene krupa his orchestra  (as gene krupa his orchestra)
417520,417520,12280,578825,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,0,Plump Fiction,1997.0,,Mr. Moto,paul johnson richard delvy the belairs
418088,418088,59777,17126,Can't Go On,David Coverdale & Whitesnake,0,Ash vs Evil Dead,2015.0,Brujo (#1.4),Here I Go Again,david coverdale bernie marsden whitesnake
419422,419422,922286,277189,Miracle on 34th Street,US Coast Guard Band,0,The Tonight Show with Jay Leno,1992.0,(#19.121),Dancing in the Street,marvin gaye ivy jo hunter william stevenson naima adedapo thia megia the tonight show band
420261,420261,676171,387446,The Way You Look Tonight,Frank Chacksfield  Orchestra,0,Celtic Woman: Home for Christmas - Live from Dublin,2012.0,,Its Beginning to Look a Lot Like Christmas,celtic woman mÃŒÂ©av nÃŒ_ mhaolchatha susan mcfadden ) david downes the irish film orchestra
423651,423651,413893,468395,IPT2,Battles,2004,Helvetica,2007.0,,IPT2,battles
423931,423931,516400,100054,The West (World),Peter Kater,2003,Good Morning America,1975.0,(2014-12-01),A Marshmallow World,peter de rose seth macfarlane
424170,424170,694045,235775,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren phil galdston
425596,425596,171803,237754,Yesterday,John Lennon / Paul McCartney,1998,The Benny Hill Show,1969.0,Coalpits (#5.4),Yesterday Once More,richard carpenter john bettis the ladybirds
428481,428481,636983,329949,Sleep Late_ My Lady Friend,Harry Nilsson,0,42nd Street,1933.0,,Pretty Lady,harry warren
431052,431052,873011,250211,Funny How Time Slips Away,Johnny Tillotson,1995,The Johnny Cash Show,1969.0,(#2.4),Pickin Time,johnny cash june carter cash
431100,431100,302134,180153,Clap Hands,Tom Waits,1985,Peaky Blinders,2013.0,(#1.4),Clap hands,tom waits
432271,432271,154465,237268,Good Morning Little School Girl ( LP Version ),The Paul Butterfield Blues Band,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
435613,435613,336201,503430,Piano Concerto No. 3 In C Major_ Op. 26: 2. Theme And Variations,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
436366,436366,400330,257227,If I Said You Have A Beautiful Body,The Bellamy Brothers,1999,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
437609,437609,491578,228893,Foul Play,The Robert Cray Band,0,Suits,2011.0,Unfinished Business (#3.3),Play It,robert fleming victory
439684,439684,597799,303260,Who Feels Love?,Oasis,0,Top of the Pops,1964.0,(2000-04-21),Who Feels Love?,noel gallagher oasis
440168,440168,5269,678023,What A Wonderful World  (LP Version),Victoria Williams,0,The Perfect Match,2016.0,,A Wonderful Year,kristopher cho flagg sayad nazeri skinny williams
440872,440872,783840,341238,If You Can't Smile And Say Yes,Nat King Cole,1989,Ah! Si jÃŒÂ©tais riche,2002.0,,Smile,nat king cole
441354,441354,267100,590156,a. Out to Sea  b. The Shark Cage Fugue from Jaws,John Williams;The Boston Pops Orchestra,0,Ray Kinney and His Royal Hawaiian Orchestra,1938.0,,Across the Sea,ernest k. kaai ray kinney johnny noble his orchestra
441613,441613,443905,519613,The Ballad Of John And Yoko,Tony & The Beat Brothers,0,Listen,2013.0,,Who Is John Corvis,tony anderson
441859,441859,155093,470479,When I'm Not Near The Girl I Love,Jack Jones,0,Highway 61,1991.0,,Its Not Unusual,gordon mills les reed tom jones
442416,442416,759656,42723,Big Trouble,Robert Palmer,1994,Cartoon Sushi,1997.0,(#1.1),Big Show Theme,robert sharples
445392,445392,79103,102359,MorgenblÌ_tter op. 279 (Walzer),AndrÌ© Rieu_ Johann Strauss Orchester,0,Green Acres,1965.0,The Saucer Season (#2.25),An der schÃŒÂ¦nen blauen Donau Walzer (The Blue Danube Waltz) Op. 314,johann strauss
446711,446711,134337,161285,Roland The Roadie And Gertrude The Goupie,Dr. Hook & The Medicine Show,0,Musikladen,1972.0,(#1.12),Roland The Roadie And Gertrude The Groupie,shel silverstein dr. hook the medicine show
448561,448561,186054,603577,Stay Together,Lonnie Gordon,1993,Santa Baby,2006.0,,Happy Together,gary bonner alan gordon melanie doane
450095,450095,273599,88401,Interlude: Las Aventuras De Manolo Y JosÌ©,A.B. Quintanilla III Y Los Kumbia All Starz,0,Festival Internacional de la CanciÃŒ_n de ViÃŒÂ±a del Mar,1963.0,ViÃŒÂ±a 1991: Noche 4,Muevan las industrias,jorge gonzÃŒÃlez los prisioneros
450554,450554,597799,562307,Who Feels Love?,Oasis,0,Oasis: Familiar to Millions,2000.0,,Who Feels Love?,noel gallagher oasis
454858,454858,187367,555224,I Must Stand (Full Length) (Life On The Streets) (Explicit),Ice T,0,New Jack City,1991.0,,FACTS OF LIFE,d. madden c. mcintosh t. jacobs k. nicholas danny madden arrangement with warner special products
455489,455489,825701,250057,(Sittin' On) The Dock Of The Bay,Otis Redding,1968,The Johnny Cash Show,1969.0,(#1.8),(Sittin on) The Dock of the Bay,otis redding steve cropper o.c. smith
457452,457452,336807,155043,Hot Time In Old Town Tonight,Mississippi John Hurt,0,Miss Guided,2008.0,Pool Party (#1.5),Party Time,bob mair nick vincent richard trapp st. john
459709,459709,876772,540234,This World Is Not My Home,Jim Lauderdale/Ralph Stanley & The Clinch Mountain Boys,0,Middle Men,2009.0,,Everybody Wants To Rule The World,chris hughes roland orzabal ian stanley tears for fears
460049,460049,711070,279110,I Believe It To My Soul (feat. David Sanborn),Joss Stone featuring David Sanborn,0,The Tonight Show with Jay Leno,1992.0,(#21.113),Soul Man,isaac hayes david porter the tonight show band
460078,460078,538221,279110,Daddy Was An Old Time Preacher Man,Porter Wagoner & Dolly Parton,1970,The Tonight Show with Jay Leno,1992.0,(#21.113),Soul Man,isaac hayes david porter the tonight show band
462035,462035,35012,544172,Hey Dude,Adam Green,2006,Monogamy,2010.0,,Hey Jo,dana adam shapiro lindsay marcus   (as bummer lazarus)
463873,463873,358139,543734,It's Only A Paper Moon,Cliff Edwards,0,Mona Lisa Smile,2003.0,,By the Light of the Silvery Moon,gus edwards edward madden doris day arrangement with sony music licensing
464252,464252,493044,553247,Slow Motion Chime Over Tone for Refreshing Sleep,Ambient Music Therapy,0,National Treasure: Book of Secrets,2007.0,,Is It Still Over,kenneth bell larry henley randy travis arrangement with warner music group film tv licensing
465344,465344,640273,200716,Snowdon Song,Tony Caro and John,0,Sanjay and Craig,2013.0,Aint No Fang/Balzalderac! (#3.11),Sanjay and Craig Theme Song,james dirschberger jay howell sean szeles andreas trolf john dwyer chris hardwick maulik pancholy
466637,466637,729799,238242,Ugly Man Blues,Robert Pete Williams,1993,The Big Bang Theory,2007.0,The Gothowitz Deviation (#3.3),Man! I Feel like a Woman!,robert john lange shania twain kaley cuoco
466667,466667,825460,238242,Hard Times For An Honest Man,John Mellencamp,1987,The Big Bang Theory,2007.0,The Gothowitz Deviation (#3.3),Man! I Feel like a Woman!,robert john lange shania twain kaley cuoco
472264,472264,495667,130893,A New Day,Lee Ritenour / Harvey Mason / Bob James,1993,Kupetzky,2006.0,Schweden (#1.4),Any Day Now,burt bacharach bob hilliard elvis presley
476000,476000,585984,352948,And Going Away,Yonder Mountain String Band,2003,Armageddon,1998.0,,Roll Me Away,bob seger the silver bullet band
476139,476139,490430,560627,Dirge,Death In Vegas,1999,Now Is Good,2012.0,,Dirge,maguire cassie harper whittock yorke holmes death in vegas
478548,478548,906855,619643,I Wish I'd Never Seen Sunshine,Les Paul & Mary Ford,2002,Smiley Face,2007.0,,Fake Death Wish,brian curry chris merciante paul chalpara mike mills gone through redemption
479640,479640,40164,372657,Vice Versa Love,Barrington Levy,1998,Boca,1994.0,,VICE VERSE LOVE,barrington levy phil roy bob thiele
480420,480420,453864,676989,Time And A Half [Live Album Version],Laurie Anderson,0,The Other Half,2016.0,,Half Empty Half Full,anderson layne the killer saints
481489,481489,602517,450622,See The Day,Girls Aloud,2005,Get Girls Alouds Style,2007.0,,See the Day,girls aloud
481903,481903,25418,470386,Edgar The Party Man,John Gorka,1996,Higher Learning,1995.0,,WHAT IS A MAN,doris mc neil john bristol
481907,481907,825460,470386,Hard Times For An Honest Man,John Mellencamp,1987,Higher Learning,1995.0,,WHAT IS A MAN,doris mc neil john bristol
482214,482214,465928,210981,Let Me In Your Life (Parts 1 & 2),The Isley Brothers,0,Shindig!,1964.0,(#1.5),Let It Be Me,gilbert bÃŒÂ©caud pierre delanoÃŒÃ‡ mann curtis the everly brothers
483127,483127,437279,404204,Let's Do Rock Steady,The Bodysnatchers,0,Dance Craze,1981.0,,Lets Do the Rock Steady,dandy livingstone the bodysnatchers
483392,483392,800625,196743,Fiilaten ja hÌ¦ylÌ_ten,Rauli Badding Somerjoki,1992,Rock Suomi,2010.0,Amerikan ÃŒ_ÃŒ_ni (#1.4),Fiilaten ja hÃŒÂ¦ylÃŒ_ten (Reeling and Rocking),chuck berry rauli somerjoki
483694,483694,494876,268493,Steppin' Up In Class,Jimmy McCracklin,0,The Simpsons,1989.0,Sideshow Bobs Last Gleaming (#7.9),Up  Up  and Away,jimmy webb
484287,484287,905861,620489,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,So This Is New York,1948.0,,Moonlight Sonata,ludwig van beethoven
486231,486231,958407,322159,Yo que soy contrabandista,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,0,Yo Gabba Gabba!,2007.0,Halloween (#1.10),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs
488438,488438,786481,314150,American Pageant,US Air Force Band of Flight,0,WCW Monday Nitro,1995.0,(#1.2),American Made,jimmy hart jj maguire hulk hogan the wrestling boot band
493219,493219,128390,407043,Brigade Des Stups,Serge Gainsbourg,1979,De Serge Gainsbourg ÃŒÃŠ Gainsbarre de 1958 - 1991,1994.0,,Le poinÃŒÂ¤onneur des Lilas,serge gainsbourg
494067,494067,400357,438652,Don't You Miss Me A Little Bit Baby,Jimmy Ruffin,1969,Fido,2006.0,,Sweet Lovin Baby,jimmy witherspoon
494415,494415,325479,202285,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Saturday Night Live,1975.0,Jimmy Fallon/Michael BublÃŒÂ© (#37.10),Symphony No. 9: Ode to Joy,ludwig van beethoven
494486,494486,357521,721945,Because I Love You (The Postman Song),Stevie B,1988,When Willie Comes Marching Home,1950.0,,The Whiffenpoof Song,tod b. galloway
495430,495430,549906,620849,2001: A SPACE ODYSSEY - Blue Danube Waltz,Strauss,0,Society,1989.0,,Blue Danube,johann strauss
495641,495641,157422,558281,Jesus Of Suburbia [I. Jesus Of Suburbia/II. City Of The Damned/III. I Don't Care/IV. Dearly Beloved/V. Tales Of Another Broken Home] [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day,0,No Strings Attached,2011.0,,DONT CHA,ceelo green sir mix a lot
495976,495976,697314,649546,America Is Waiting (2006 Digital Remaster),Brian Eno And David Byrne,0,The Big Tease,1999.0,,Waiting For A Break,matthew hardwidge phelim byrne day one
498279,498279,745046,148280,Windy,Ruthann Friedman,0,Malcolm in the Middle,2000.0,Butterflies (#6.17),Windy,ruthann friedman
498976,498976,467841,84695,Peace Of Mind,Paul Revere & The Raiders (featuring Mark Lindsay),2005,Eureka,2006.0,H.O.U.S.E. Rules (#1.11),Eureka On My Mind,mark mothersbaugh
499563,499563,532884,565504,The Christmas Song (Merry Christmas To You),Wayne Newton,0,One Direction: The Inside Story,2014.0,,Best Song Ever,wayne hector john ryan ed drewett julian bunetta one direction
503690,503690,766114,330151,Wouldn't It Be Nice,The Beach Boys,1966,50 First Dates,2004.0,,Wouldnt It Be Nice,brian wilson mike love tony asher the beach boys
506226,506226,782618,210580,Me And The Dog Gone Blues,Vassar Clements and Jerry Douglas,0,Shindig!,1964.0,(#1.34),Hound Dog,jerry leiber mike stoller willy nelson
507671,507671,153685,58130,Sugar,Peggy Lee,1991,Dancing with the Stars,2005.0,(#14.1),Sugar Town,lee hazlewood
507718,507718,876848,136060,The Witch Doctor,David Seville & Orchestra with The Chipmunks,0,Late Show with David Letterman,1993.0,Dr. Jill Biden/Ted Danson/Trampoline Stunt on 53rd Street (#19.8),I Dont Need No Doctor,joshie armstead nick ashford valerie simpson the cbs orchestra
507760,507760,856082,136060,Dont Be That Way,Chick Webb And His Orchestra,0,Late Show with David Letterman,1993.0,Dr. Jill Biden/Ted Danson/Trampoline Stunt on 53rd Street (#19.8),I Dont Need No Doctor,joshie armstead nick ashford valerie simpson the cbs orchestra
508013,508013,899877,136060,Don't You Know,Johnny Ace / Johnny Board & His Orchestra,1992,Late Show with David Letterman,1993.0,Dr. Jill Biden/Ted Danson/Trampoline Stunt on 53rd Street (#19.8),I Dont Need No Doctor,joshie armstead nick ashford valerie simpson the cbs orchestra
513465,513465,57457,191319,Come on in This House,The Paul Butterfield Blues Band,1996,Radio 2: In Concert,2010.0,Paul Weller,Come On Lets Go,paul weller
514807,514807,609078,251103,At The End Of A Slow Dance,Van Hunt,0,The Kraft Music Hall,1967.0,The Hollywood Musical (#1.2),Song and Dance Man,barry mann bobby van
515176,515176,805906,263812,Maniac (Is Watching You) Pt. 1,Steve Hill & Luca Antolini,0,The Ren & Stimpy Show,1991.0,Hard Times for Haggis (#3.9),Weapons of War Link 1,richard hill
516152,516152,499930,554661,Don't Leave Me,Big Joe Williams,0,Nerve,2016.0,,Since I Dont Have You,jimmy beaumont wally lester joseph rock jack taylor joe verscharen janet vogel the skyliners
516222,516222,169347,554661,Just Squeeze Me (But Please Don't Tease Me),Jimmy Smith,0,Nerve,2016.0,,Since I Dont Have You,jimmy beaumont wally lester joseph rock jack taylor joe verscharen janet vogel the skyliners
516904,516904,660422,344368,Brandenburgisches Konzert Nr.4 BWV  1049 - Andante,Johann Sebastian Bach,0,Allegro,2005.0,,Goldberg Variations: Aria  BWV 515,johann sebastian bach cyprien katsaris
516905,516905,683895,344368,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,Allegro,2005.0,,Goldberg Variations: Aria  BWV 515,johann sebastian bach cyprien katsaris
517681,517681,867792,2865,Falling Down,Andrew Gold,0,3rd West Ballard,2008.0,Andrew and Eric and the Wager of Doom: Part One (#1.4),LD Breaks It Down,marcus mann andrew neill thats what she said
518058,518058,278064,482627,Free As A Bird,Orlando Pops Orchestra,0,Il mio nome ÃŒÂ¬ Nessuno,1973.0,,La Favola DellUccellino (Fable Of The Little Bird),ennio morricone his orchestra
518322,518322,833824,302743,Trail Song Medley - Coloradio Trail_ Twilight On the Trail_ Navajo Trail_ Riding Down the Canyon_ Blue Shadows On the Tail,Michael Martin Murphey,0,Top of the Pops,1964.0,(1996-01-04),Earth Song,michael jackson
520094,520094,230440,387116,Le pays des mille sources,Jean Segurel,0,CaÃŒÃ¸n,1965.0,,La Ballade Des Pendus,jean cousineau arranged by franÃŒÂ¤ois cousineau gaÃŒÂ©tane lÃŒÂ©tourneau
520533,520533,732038,260212,Ill Catch You When You Fall,Laura Lee,0,The Perry Como Show,1948.0,(#10.18),Catch a Falling Star,lee pockriss paul vance perry como
521004,521004,518211,73511,Everybody Wants To Rule The World,Reid Anderson / Ethan Iverson / David King,2007,Dolly,1987.0,Down in New Orleans (#1.21),What a Wonderful World,bob thiele george david weiss george kirby
521030,521030,672058,73511,What Was Once...,David Torn,1995,Dolly,1987.0,Down in New Orleans (#1.21),What a Wonderful World,bob thiele george david weiss george kirby
521264,521264,157422,346730,Jesus Of Suburbia [I. Jesus Of Suburbia/II. City Of The Damned/III. I Don't Care/IV. Dearly Beloved/V. Tales Of Another Broken Home] [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day,0,American Idiot,,,Jesus of Suburbia,green day
521952,521952,140145,105298,Save Me,Aimee Mann,1999,Ha-Shminiya,2005.0,Ippon (#1.35),Save Me,aimee mann
525355,525355,572509,652437,Cathedral Wedding Song,Richard Wagner / Otto Sieben,0,The Carpenters: Music  Music  Music,1980.0,,Without A Song,vincent youmans lyrics by billy rose edward eliscu karen carpenter richard carpenter ella fitzgerald john davidson
525755,525755,541671,224953,Main Title,Jerry Goldsmith,1966,Star Trek: Voyager,1995.0,Latent Image (#5.11),Star Trek: Voyager - Main Title,jerry goldsmith jay chattaway
526016,526016,156642,90975,I Better Walk Away,Vick Allen,0,Four Star Revue,1950.0,(#2.22),Youll Never Walk Alone,richard rodgers chet allen
528601,528601,651861,367127,Optimistic,Skeeter Davis,1995,Big Eden,2000.0,,Optimistic,aubrey freeman skeeter davis
529495,529495,385066,208611,Ain't Got No Money,20th Century Steel Band,0,Shameless,2011.0,Survival of the Fittest (#3.12),The Money Goes,the reverend peytons big damn band
531606,531606,560938,534169,Could You Be Loved,Bob Marley & The Wailers,1995,Marley,2012.0,,Could You Be Loved,bob marley the wailers
532708,532708,651586,138862,Five Piano Improvisations (1993 Digital Remaster): No. 1,Sir Edward Elgar,0,Lilyhammer,2012.0,My Kind of Town (#1.5),GymnopÃŒÂ©die No 1  Lent et douloureux,eric satie sir peter maxwell davies ronan ohora
532841,532841,57633,629878,My Baby Came Back On The Last Wave Today,The Malibooz,0,Step Into Liquid,2003.0,,Call of the Wave,malibooz
534083,534083,961264,462088,Duke of Earl,Gene Chandler,1961,Hairspray,1988.0,,Duke of Earl,earl edwards gene chandler bernice williams
535655,535655,279276,557772,Here Comes The Night,Drive Like Maria feat. Janis Ian,2009,Nitro Circus: The Movie,2012.0,,Silent Night,ian a lover luftshansia
537479,537479,137367,421485,What I Almost Was,Eric Church,2006,Dream a Dream: Charlotte Church in the Holy Land,2000.0,,What Child Is This,william chatterton dix charlotte church
538671,538671,60232,162997,Fantastic That's You,Oliver Nelson,1966,Mystery Science Theater 3000,1988.0,Girls Town (#7.1),Thats the Way (I Like It),harry wayne casey richard finch michael j. nelson
538732,538732,745179,162997,Way Down,Marty Stuart And His Fabulous Superlatives / Handsome Harry,2005,Mystery Science Theater 3000,1988.0,Girls Town (#7.1),Thats the Way (I Like It),harry wayne casey richard finch michael j. nelson
539220,539220,840479,517935,I Fill All of Your Dreams,Wild Billy Childish And The Musicians Of The British Empire,2008,License to Drive,1988.0,,GET OUTTA MY DREAMS  GET INTO MY CAR,robert john lange billy ocean
541021,541021,853810,534597,Life Goes On (Megaloids Mix [The New Speed Garage]),Richard Grey vs Erick Morillo & Jose Nunez featuring Shawnee Taylor,0,Mary Poppins,1964.0,,The Life I Lead,richard m. sherman robert b. sherman david tomlinson
541626,541626,147129,708152,See You On Rooftops (US Radio Edit),Neil Halstead,0,Uncharted 2: Among Thieves IGN Podcast Beyond,2011.0,,Love Will Keep Us Together,captain tennille neil sedaka
542857,542857,895472,617716,Check-It,Skream ft. Warrior Queen,2006,Sket,2011.0,,Check-It,skream warrior queen
545467,545467,792077,320149,Bad Moon Rising,Creedence Clearwater Revival,1969,Witchblade,2001.0,Parabolic (#2.10),Bad Moon Rising,john fogerty creedence clearwater revival
546732,546732,712305,54001,New York_ New York (Main Theme),The Boston Pops Orchestra / John Williams,0,Curious George,2006.0,The All Animal Recycled Band/The Times of Sand (#1.27),Curious George Main Title Theme,dr. john rocco gagliese steve dangelo terry tompkins
547985,547985,614614,226175,Sing a Little Song,Desmond Dekker,1975,Stars in Their Eyes,1990.0,(#8.6),This Aint a Love Song,jon bon jovi richie sambora desmond child david burrows
551198,551198,572509,623434,Cathedral Wedding Song,Richard Wagner / Otto Sieben,0,Soolo suoraan sydÃŒ_mestÃŒ_,1983.0,,A Song for You,henrik otto donner
551481,551481,612839,30566,Hot Stuff,Donna Summer,1979,Big Brother,2000.0,,Hot Stuff,pete bellotte harold faltermeyer keith forsey donna summer
553120,553120,541671,225129,Main Title,Jerry Goldsmith,1966,Stargate SG-1,1997.0,Ascension (#5.3),Main Title,joel goldsmith david arnold
553688,553688,607072,498914,Suzanne (Every Night When The Sun Goes Down),Harry Belafonte,2001,Keep Your Seats  Please!,1936.0,,When Im Cleaning Windows,george formby harry gifford fred e. cliffe
554296,554296,727276,63609,Shine On Harvest Moon,Tiny Tim,0,Degrassi: The Next Generation,2001.0,Dont Panic: Part 2 (#11.25),I Love You Like The Night Loves The Moon,tim williams depression state trooper
554515,554515,682849,437006,Love Makes The World Go Round (LP Version),Tommy James & The Shondells,1966,Fast Break,1979.0,,Go for It (Disco),david shire james di pasquale billy preston syreeta
555195,555195,871241,11228,O Holy Night,The Mississippi Mass Choir,0,American Horror Story,2011.0,Unholy Night (#2.8),O Holy Night,north star boys choir
555212,555212,341064,11228,O Come All Ye Faithful,The London Community Gospel Choir,0,American Horror Story,2011.0,Unholy Night (#2.8),O Holy Night,north star boys choir
556567,556567,882827,332681,When Morning Comes,VIP Mass Choir featuring John P. Kee,0,A Disney Christmas Gift,1983.0,,On Christmas Morning,music: john debney
558645,558645,630088,28776,Muda De Vida,Humanos,2004,Bem-Vindos a Beirais,2013.0,(Re) ComeÃŒÂ¤os (#3.165),Muda de Vida,antÃŒ_nio variaÃŒÂ¤ÃŒÂµes humanos
558974,558974,258207,342874,Who Do You Think We Are (Album Version),Alice Cooper,1981,Alice Cooper ÃŒÃŠ Paris,1982.0,,Who Do You Think We Are? (reprise),alice cooper duane hitchings
559491,559491,27221,437150,Turn The Heat Up,Phil Perry / Lee Ritenour / Eric R. Tagg / Paulinho Costa / Phil Perry / Eric Tagg / Larry Williams,0,Fast Money,2006.0,,Get Up,r. kim aka chan
560813,560813,877553,299967,When I Pull Up At The Club,Three 6 Mafia feat. Paul Wall,0,Top of the Pops,1964.0,(1978-09-21),Givin Up Givin In,giorgio moroder pete bellotte the three degrees
561323,561323,889895,203227,Late Last Night,Sara Martin,0,Saturday Night Live,1975.0,Steve Martin/Jason Mraz (#34.14),Late For School,steve martin
562343,562343,536849,91103,So Alive,Ann Lee,0,Fraggle Rock,1983.0,Dont Cry Over Spilt Milk (#1.10),Feel So Bad,philip balsam dennis lee steve whitmire dave goelz kathryn mullen karen prell
