,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
6269,6269,390392,387702,Cancion Del MariachiI (Morena De Mi Corazon),Los Lobos with Antonio Banderas,0,Ceremonia de inauguraciÃŒ_n - 56Ã¥Â¼ Festival internacional de cine de San SebastiÃŒÃn,2008.0,,Morena de mi corazÃŒ_n,cesar rosas los lobos  with antonio banderas
6302,6302,149838,719734,Cloud on my Tongue,Tori Amos,1994,Welcome to Sunny Florida,2004.0,,Cloud on My Tongue,tori amos
6308,6308,949876,692483,The Lament Of The Cherokee Reservation Indian,John D. Loudermilk,0,The Wrecking Crew!,2008.0,,Indian Reservation,john d. loudermilk paul revere the raiders
6339,6339,791828,388962,The Impression That I Get,The Mighty Mighty Bosstones,1996,Chasing Amy,1997.0,,The Impression That I Get,dicky barrett joe gittleman the mighty mighty bosstones arrangement with polygram film tv licensing
6350,6350,615967,188705,I Want Candy (Razed In Black Remix),Bow Wow Wow,2006,Psych,2006.0,Meat Is Murder  But Murder Is Also Murder (#2.6),I Want Candy,bert berns bob feldman jerry goldstein richard gottehrer bow wow wow
6364,6364,430798,36308,Footprints In The Sand,Leona Lewis,2007,Britains Got Talent,2007.0,2012: Live Semi-Final 2 (#6.9),Footprints in the Sand,leona lewis
6372,6372,351998,588210,Sweet home Alabama,Lynyrd Skynyrd,1974,Radiofreccia,1998.0,,Sweet Home Alabama,ronnie van zant edward king gary rossington lynyrd skynyrd
6394,6394,784796,675896,Papa Loves Mambo,Perry Como,1954,The Night We Called It a Day,2003.0,,Papa Loves Mambo,al hoffman dick manning bickley reichner perry como
6398,6398,749125,363203,How To Rob,50 Cent (Featuring The Madd Rapper),0,Beef,2003.0,,How to Rob,50 cent deric angelettie
6409,6409,749385,293769,Girls Just Want To Have Fun,Cyndi Lauper,1983,This Morning,1988.0,(2015-09-08),Girls Just Want to Have Fun,robert hazard cyndi lauper
6434,6434,812584,179096,Contigo Aprendi,Armando Manzanero,0,Passione,2010.0,(#1.1),Contigo Aprendi,armando manzanero cauby peixoto angela maria
6437,6437,360166,50982,Am I That Easy To Forget,Skeeter Davis,1995,Country Style  U.S.A.,1957.0,(#4.6),Am I That Easy to Forget,skeeter davis
6442,6442,921208,79590,Going Down,Freddie King,1971,Eastbound & Down,2009.0,Chapter 3 (#1.3),Going Down,freddie king
6446,6446,474675,430200,Camino Soria (con Eva Amaral_ directo Enjoy 07),Jaime Urrutia,0,En Joy,2007.0,,Camino Soria,jaime urrutia eva amaral
6462,6462,627968,235292,God Thank You Woman,Culture Club,1986,The A-Team,1983.0,Cowboy George (#4.16),God Thank You  Woman,boy george jon moss mikey craig roy hay culture club
6468,6468,195132,464584,Sophisticated Lady,Rosemary Clooney / Duke Ellington And His Orchestra,1956,Harlem Nights,1989.0,,Sophisticated Lady,duke ellington
6494,6494,713790,627121,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Spy,2015.0,,String Quartet  G Major - 2nd Mvt.,wolfgang amadeus mozart
6514,6514,742343,637440,Blues In The Night,Cab Calloway,2005,Swooner Crooner,1944.0,,Blues in the Night,harold arlen cartoon parody of cab calloway
6519,6519,285461,92253,Baby Did A Bad Bad Thing (Remastered Album Version),Chris Isaak,2006,Friday Night Football,2002.0,The Finals - 2nd Semi Final: Hawthorn vs Adelaide (#14.29),Baby Did a Bad  Bad Thing,chris isaak
6520,6520,551253,576545,Me Cago En El Amor,Tonino Carotone,1999,Piedras verdes,2001.0,,Me cago en el amor,tonino carotone
6654,6654,242056,483173,How Do You Sleep? (Instrumental Score),John Lennon And The Plastic Ono Band (With The Flux Fiddlers),0,Imagine: John Lennon,1988.0,,How Do You Sleep?,john lennon
6694,6694,51016,530346,Both Sides Now (Live LP Version),Joni Mitchell,1974,Magkapatid,2002.0,,Both Sides Now,music lyrics joni mitchell sharon cuneta
6710,6710,84230,138611,Rock-a-bye Your Baby With A Dixie Melody,Judy Garland,0,Life with Judy Garland: Me and My Shadows,2001.0,,Rock-a-Bye Your Baby with a Dixie Melody,jean schwartz judy garland
6719,6719,690709,237994,New How Long How Long Blues - Part 2,Leroy Carr,0,The Betty Hutton Show,1959.0,Goldie Without Men (#1.29),How Long Blues,leroy carr betty hutton
6741,6741,334196,390363,Real American,Rick Derringer,0,Chikara: Sword of Destiny,2015.0,,A Real American,rick derringer el hijo del ice cream
6770,6770,905861,335497,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,A Room with a View,2007.0,,Piano Sonata No. 14  Presto agitato,ludwig van beethoven
6791,6791,47360,342917,Billion Dollar Babies,Alice Cooper,1973,Alice Cooper: The Nightmare Returns,1989.0,,Billion Dollar Babies,alice cooper michael bruce neal smith reggie vinson
6814,6814,505040,457950,Four Little Diamonds,Electric Light Orchestra,1983,Grand Theft Auto: Vice City,2002.0,,Four Little Diamonds,electric light orchestra jeff lynne arrangement with sony music licensing
6844,6844,886471,47291,Crash Into Me,DAVE MATTHEWS BAND,1996,Cold Case,2003.0,Bullet (#7.19),Crash Into Me,dave matthews dave matthews band
6897,6897,495987,63828,Way Better Now,Speedmarket Avenue,2008,Degrassi: The Next Generation,2001.0,Heat of the Moment (#8.12),Way Better Now,isak klasson speedmarket avenue
6914,6914,325161,78751,The Road To Hell,Chris Rea,1990,EastEnders,1985.0,(2001-11-09),The Road to Hell,chris rea
7034,7034,634453,33187,Rose Room,Harry James & His Orchestra,0,Boardwalk Empire,2010.0,A Return to Normalcy (#1.12),Rose Room,art hickman harry williams vince giordano his nighthawks orchestra  (as vince giordano the nighthawks)
7060,7060,884763,327667,Down By The Ohio,Andrews Sisters,0,1941,1979.0,,Down by the Ohio,abe olman the andrews sisters
7066,7066,249269,203128,Crooked Teeth (Album Version),Death Cab for Cutie,2006,Saturday Night Live,1975.0,Scarlett Johansson/Death Cab for Cutie (#31.10),Crooked Teeth,death cab for cutie benjamin gibbard chris walla
7069,7069,719643,669784,Blister In The Sun,Violent Femmes,1983,The Lather Effect,2006.0,,Blister In The Sun,violent femmes arrangement with warner music group film tv licensing gordon gano
7104,7104,867405,670443,Dream Lover,Bobby Darin,1959,The Likes of Louise,1974.0,,Dream Lover,bobby darin
7119,7119,865531,231350,Going For Gold,Shed Seven,1996,TFI Friday,1996.0,(#1.6),Going for Gold (Live),paul banks tom gladwin alan leach rick witter shed seven
7145,7145,51754,331507,Aguirre I (L'acrime di rei),Popol Vuh,0,A Bigger Splash,2015.0,,Aguirre  Der Zorn Gottes (Lacrime Di Re),florian fricke popol vuh
7150,7150,24707,709966,Because You Loved Me (Theme from 'Up Close and Personal'),CÌ©line Dion,1996,Up Close & Personal,1996.0,,Because You Loved Me,cÃŒÂ©line dion
7152,7152,832559,709966,Because You Loved Me,CÌ©line Dion,1996,Up Close & Personal,1996.0,,Because You Loved Me,cÃŒÂ©line dion
7155,7155,937171,208868,Ice Cream,New Young Pony Club,2004,Shark,2006.0,In Absentia (#2.7),Ice Cream (Van She Remix),new young pony club
7177,7177,67651,440143,Cat People (Putting Out Fire),Giorgio Moroder / David Bowie,1982,Firestorm,1998.0,,Cat People (Putting Out the Fire),giorgio moroder  / david bowie david bowie arrangement with universal music special markets
7187,7187,453218,65843,Saia Indiscreta,FilarmÌ_nica Gil,0,Deixa-me Amar,2007.0,(#1.174),Saia indiscreta,filarmÃŒ_nica gil
7205,7205,564531,463216,Peer Gyant Suite No. 2_ Op. 55 Solveij's Lied,Edvard Grieg,0,Hanna,2011.0,,Peer Gynt Suite #1  OP. 46-4  In The Hall Of The Mountain King,edvard grieg the czech philharmonic arrangement with the orchard
7229,7229,956208,418325,Today I Started Loving You Again,Dolly Parton / John Popper,1996,Dolly Parton: Treasures,1996.0,,Today I Started Loving You Again,merle haggard bonnie owens dolly parton
7262,7262,149082,136327,Closing Medley: Folsom Prison Blues/I Walk The Line/Ring Of Fire/The Rebel - Johnny Yuma,Johnny Cash with The Carter Family The Statler Brothers & Carl Perkins,0,Later... With Jools Holland,1992.0,(#3.7),Folsom Prison Blues,johnny cash gordon jenkins
7267,7267,344961,136327,Folsom Prison Blues,Johnny Cash,1957,Later... With Jools Holland,1992.0,(#3.7),Folsom Prison Blues,johnny cash gordon jenkins
7282,7282,897309,250164,He Turned Water Into Wine (The Gospel Music Of Johnny Cash Album Version),Johnny Cash,0,The Johnny Cash Show,1969.0,(#2.21),Water into Wine,johnny cash june carter cash
7303,7303,764495,343943,Living In The U.S.A. (1991 Digital Remaster),Steve Miller Band,1991,All Things Must Pass: The Rise and Fall of Tower Records,2015.0,,Living in the USA,steve miller steve miller band
7310,7310,205913,41662,Fly Me To The Moon,Matt Dusk,2004,Canadian Idol,2003.0,Top 4 Results Show (#2.29),Fly Me to the Moon,bart howard matt dusk
7313,7313,905861,538441,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Menolippu Mombasaan,2002.0,,Moonlight Sonata,ludwig van beethoven denigrate
7321,7321,197448,714446,Lunatic Fringe (acoustic version),Tom Cochrane,1997,Vision Quest,1985.0,,Lunatic Fringe,red rider tom cochrane
7334,7334,277450,697013,Leaving Shire (2002 Digital Remaster),Bo Hansson,0,Tillsammans,2000.0,,Leaving Shire,bo hansson
7359,7359,374056,599874,One Time Too Many,Willie Nelson / Steven Tyler,0,Ruckus,1980.0,,ONE DAY AT A TIME,willie nelson hank cochran janie fricke
7367,7367,247363,599874,One Day At A Time,Willie Nelson,1965,Ruckus,1980.0,,ONE DAY AT A TIME,willie nelson hank cochran janie fricke
7392,7392,459552,428801,Square One (Album Version),Tom Petty,2006,Elizabethtown,2005.0,,Square One,tom petty
7443,7443,864040,301608,Keep On Loving You,REO Speedwagon,1980,Top of the Pops,1964.0,(1981-05-07),Keep on Loving You,reo speedwagon
7445,7445,597177,384224,Cigarettes And Chocolate Milk,Rufus Wainwright,2001,Caos calmo,2008.0,,Cigarettes and Chocolate Milk,rufus wainwright
7475,7475,333557,250625,I Put a Spell On You,Screamin Jay Hawkins,1956,The King of Queens,1998.0,Knee Jerk (#8.16),I Put a Spell on You,screamin jay hawkins
7489,7489,336381,650866,Anything Goes_ I Get A Kick Out Of You,Cole Porter,0,The Boys in the Band,1970.0,,Anything Goes,cole porter harpers bizarre
7491,7491,754254,224906,Star Trek: First Contact- End Title,Jerry Goldsmith,0,Star Trek: Voyager,1995.0,Death Wish (#2.18),Star Trek: Voyager - Main Title,jerry goldsmith jay chattaway
7494,7494,541671,224906,Main Title,Jerry Goldsmith,1966,Star Trek: Voyager,1995.0,Death Wish (#2.18),Star Trek: Voyager - Main Title,jerry goldsmith jay chattaway
7509,7509,471580,216299,Medley: Papa's Got A Brand New Bag / I Got You (I Feel Good) / I Got The Feelin',James Brown / The J.B.'s,0,So You Think You Can Dance,2005.0,1 of 11 Voted Off (#7.7),I Got the Feelin,james brown
7514,7514,514312,419365,State Of Independence,Jon Anderson,0,Donna Summer: A Hot Summer Night,1983.0,,State of Independence,jon anderson vangelis donna summer mimi sommer
7524,7524,686826,528253,An Open Letter To NYC,Beastie Boys,2004,Machiavellian Boys,2004.0,,An Open Letter to NYC,beastie boys
7531,7531,323785,561397,Dead Flowers,The Rolling Stones,1971,O Amuleto de Ogum,1974.0,,Dead Flowers,the rolling stones .
7567,7567,247300,600293,So Tired,Russ Morgan,1997,Rumor Has It...,2005.0,,So Tired,russ morgan jack stuart kay starr
7585,7585,902923,154006,How Excellent Thy Name_ O Lord. Hallelujah (Chorus Of Israelites),George Frideric Handel,0,Mike and Mike in the Morning,2005.0,(2014-07-29),Messiah: Hallelujah Chorus,george frideric handel
7587,7587,156163,220208,Can I Touch You,Freddie Jackson,1992,Soul Train,1971.0,Freddie Jackson/Mikki Howard/Da Youngstas (#22.5),Can I Touch You,kiyamma griffin vincent herbert freddie jackson
7597,7597,702281,491542,Short Shorts,The Royal Teens,1986,Jersey Boys,2014.0,,Short Shorts,bill crandall thomas austin bob gaudio bill dalton the royal teens
7600,7600,227780,582384,This time it's goodbye,Perry Blake,1999,Presque rien,2000.0,,This Time Its Goodbye,perry blake graham murphy
7601,7601,892492,38049,Behind blue Eyes,Pete Townshend,1983,Buffy the Vampire Slayer,1997.0,Where the Wild Things Are (#4.18),Behind Blue Eyes,pete townshend anthony head
7603,7603,773019,406208,Thank You for Being a Friend,Andrew Gold,1978,Date and Switch,2014.0,,Thank You For Being A Friend,andrew gold simon steadman charlton pettus nicholas braun
7610,7610,499874,301139,I'm Forever Blowing Bubbles,Cockney Rejects,1997,Top of the Pops,1964.0,(1980-05-22),Im Forever Blowing Bubbles,cockney rejects
7615,7615,170792,31133,This Corrosion,Sisters Of Mercy,1987,Bingo,1987.0,(1988-02-26),This Corrosion,the sisters of mercy
7634,7634,957300,607009,Latin America,Holy Fuck,2010,Scott Pilgrim vs. the World,2010.0,,Latin America,brian borcherdt graham walsh matt schulz matt mcquaid holy fuck
7635,7635,259742,234103,MuÌ©rdete la lengua,Francisca Valenzuela,2007,TeletÃŒ_n,1978.0,TeletÃŒ_n 2010: DÃŒ_a 2 (#23.2),MuÃŒÂ©rdete la lengua,francisca valenzuela
7660,7660,336381,530350,Anything Goes_ I Get A Kick Out Of You,Cole Porter,0,Magnavox Presents Frank Sinatra,1973.0,,I Get a Kick Out of You,cole porter frank sinatra
7665,7665,506517,188748,Space Age Love Song (Major Tom Remix),Flock Of Seagulls,0,Psych,2006.0,Talk Derby to Me (#3.7),Space Age Love Song,michael score paul reynolds frank maudsley ali score a flock of seagulls
7679,7679,531437,113471,You Mean The World To Me,Toni Braxton,1993,House M.D.,2004.0,Small Sacrifices (#7.8),You Mean the World to Me,toni braxton
7698,7698,548813,510796,Summer On The West Hill,Kings Of Convenience,2001,Lammbock,2001.0,,Summer On The West Hill,kings of convenience
7707,7707,953881,688034,Precious Things,Tori Amos,1992,The Tori Amos Custom Concert,2003.0,,Precious Things,tori amos
7715,7715,7861,5194,Sometime Around Midnight,The Airborne Toxic Event,2008,90210,2008.0,Off the Rails (#1.18),Sometime Around Midnight,the airborne toxic event
7718,7718,799421,153459,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Mickeys Comet (#2.25),Mickey Mouse clubhouse Theme,they might be giants
7719,7719,548628,384001,Huckleberry Duck,Raymond Scott,1992,Canned Feud,1951.0,,Huckleberry Duck,raymond scott
7741,7741,269791,191369,Whole Lotta Love (2007 Remastered LP Version),Led Zeppelin,2007,Rage,1987.0,(2005-01-29),Whole Lotta Love,jimmy page robert plant john paul jones john bonham led zeppelin
7770,7770,105630,378709,Born In The U.S.A.,Bruce Springsteen & The E Street Band,1984,Bruce Springsteen: Born in the U.S.A.,1984.0,,Born In U.S.A.,bruce springsteen the e street band
7778,7778,944737,567166,I Can't Stop Loving You,Don Gibson,1987,Opry Video Classics: Legends,2007.0,,I Cant Stop Loving You,don gibson
7787,7787,395215,26781,Se me vais deixar,Tony Carreira,2008,Belmonte,2013.0,(#1.164),E Agora Tu Vais (Vais Deixar a Minha Vida),tony carreira
7811,7811,138919,681000,Constipation Blues,Screamin Jay Hawkins,1969,The Regular Guy,2003.0,,Constipation Blues,screamin jay hawkins
7813,7813,932136,411836,Be Bop A Lula,Gene Vincent,1984,Desert Hearts,1985.0,,BE BOP A LULA,gene vincent donald graves tex davis
7827,7827,868999,544941,White Rabbit,Jefferson Airplane,1967,Moonwalkers,2015.0,,White Rabbit,grace slick jefferson airplane
7852,7852,361782,576166,No Quarter (2007 Remastered Album Version),Led Zeppelin,0,Physical Graffiti: A Classic Album Under Review,2008.0,,No Quarter,john paul jones jimmy page robert plant led zeppelin
7859,7859,174812,576166,No Quarter,Jimmy Page / Robert Plant,2002,Physical Graffiti: A Classic Album Under Review,2008.0,,No Quarter,john paul jones jimmy page robert plant led zeppelin
7874,7874,779527,259194,Houses Of The Holy (2007 Remastered Album Version),Led Zeppelin,0,The Old Grey Whistle Test,1971.0,(1975-02-21),Houses of the Holy,jimmy page robert plant led zeppelin
7929,7929,410799,644888,Gone With The Wind - Tara's Theme,Max Steiner,2001,The 58th Annual Academy Awards,1986.0,,Gone with the Wind Suite,max steiner
7934,7934,199792,520444,A Saucerful Of Secrets (Live) (1994 Digital Remaster),Pink Floyd,0,Little Sisters,1972.0,,A Saucerful of Secrets (Syncopated Pandemonium),roger waters richard wright nick mason david gilmour pink floyd
7938,7938,784641,188716,Things Can Only Get Better,Howard Jones,0,Psych,2006.0,Pilot (#1.1),Things Can Only Get Better,howard jones
7952,7952,859787,269555,You Make Me Feel Like Dancing (Remastered Single/LP Version),Leo Sayer,0,The Sonny and Cher Show,1976.0,(#2.17),You Make Me Feel Like Dancing,vini poncia leo sayer sonny bono cher
7963,7963,636915,326637,Y Te Vas,Jose Luis Perales,1975,10.000 noches en ninguna parte,2013.0,,Porque te vas,jeanette josÃŒÂ© luis perales
7973,7973,102207,435701,Don't You Want Me (Majik J Original Booty Vocal Mix),The Human League,2003,Faintheart,2008.0,,Dont You Want Me Baby,phil oakey  / philip adrian wright   / jo callis human league
7991,7991,908158,459871,Moonage Daydream (Live),David Bowie,1996,Guardians of the Galaxy,2014.0,,Moonage Daydream,david bowie
8018,8018,801047,268709,I Got You Babe,Sonny & Cher,1965,The Simpsons,1989.0,The Fat and the Furriest (#15.5),I Got You Babe,sonny bono sonny cher
8031,8031,256336,55155,Harvest Moon  (LP Version),Neil Young,1993,Daily Ukulele,2013.0,Harvest Moon - Neil Young (#1.296),Harvest Moon,neil young olivia vessel
8034,8034,379037,88797,Rocket Man (I Think It's Going To Be A Long_ Long Time),Elton John,1976,Festival Internacional de la CanciÃŒ_n de ViÃŒÂ±a del Mar,1963.0,ViÃŒÂ±a 2013: Noche 5,Rocket Man,elton john lyrics by bernie taupin
8039,8039,405528,94665,Prison Break - Main Title Season 3,Ramin Djawadi,0,Game of Thrones,2011.0,The Mountain and the Viper (#4.8),Game Of Thrones - Main Title,ramin djawadi
8044,8044,601631,188886,Pretty Vacant (Guitar Hero Version),Sex Pistols,0,Punklandia,2008.0,Vaatteet on mun aatteet (#1.1),Pretty Vacant,steve jones glen matlock paul cook john lydon the sex pistols
8045,8045,473741,188886,Pretty Vacant (Live),Sex Pistols,1991,Punklandia,2008.0,Vaatteet on mun aatteet (#1.1),Pretty Vacant,steve jones glen matlock paul cook john lydon the sex pistols
8113,8113,944704,65835,CanÌ¤Ì£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007.0,(#1.174),CanÃŒÂ¤ÃŒÂ£o simples,tiago bettencourt
8131,8131,564531,399032,Peer Gyant Suite No. 2_ Op. 55 Solveij's Lied,Edvard Grieg,0,Country Bupkis,2008.0,,Morning From Peer Gynt Suite No. 1,edvard grieg
8151,8151,754254,224659,Star Trek: First Contact- End Title,Jerry Goldsmith,0,Star Trek: The Next Generation,1987.0,New Ground (#5.10),Star Trek: The Next Generation End Credits,jerry goldsmith alexander courage
8168,8168,704680,657806,Sweet Soul Music (Single/LP Version),Arthur Conley,0,The Emperor,1967.0,,Sweet Soul Music,arthur conley otis redding
8174,8174,339236,620905,TÌ© Para Tres,Soda Stereo,1997,Soda Stereo: El ÃŒÂ¼ltimo concierto,2005.0,,TÃŒÂ© para tres,gustavo cerati soda stereo
8176,8176,698968,4563,Keeps Getting Better,Daniel Lemma,2007,90210,2008.0,A Trip to the Moon (#2.9),Keeps Getting Better,daniel lemma
8180,8180,541536,716802,Cocaine Blues,Joaquin Phoenix,2005,Walk the Line,2005.0,,Cocaine Blues,red arnall joaquin phoenix
8226,8226,863795,457152,Nude Night,The Chemical Brothers,2003,Grand Theft Auto IV: The Ballad of Gay Tony,2009.0,,Nude Night,ed simons tom rowlands the chemical brothers
8230,8230,303023,150988,Words Get In The Way,Gloria Estefan,1989,Melrose Place,1992.0,Peanut Butter and Jealousy (#1.20),Words Get In The Way,gloria estefan
8240,8240,876052,244323,Bow Down,Westside Connection,1996,The Filthy Frank Show,2011.0,Just Ask Filthy Frank #3 (#2.41),Bow Down,ice cube wc mack 10 westside connection
8266,8266,475640,653911,Ecco Il Birbo Che Tha Offesa (Don Giovanni_ Act 1,Wolfgang Amadeus Mozart,0,The Contender,2000.0,,Minuet From Don Giovanni,wolfgang amadeus mozart john carrington harpist
8280,8280,391982,421683,The Things That Dreams Are Made Of (Original dub),The Human League,2007,Dreams of a Life,2011.0,,The Things That Dreams Are Made of,the human league phil oakey philip adrian wright
8302,8302,209407,173675,Sidewalks (Album Version),Story Of The Year,2003,One Tree Hill,2003.0,Somewhere a Clock Is Ticking (#2.16),Sidewalks (Acoustic Version),story of the year
8304,8304,824661,189917,I Don't Feel Like Dancin',Scissor Sisters,2006,Quelli che... il calcio,1993.0,,I dont feel like dancing,scissor sisters
8335,8335,54834,355957,The Four Seasons - Summer - Presto,Antonio Vivaldi,1998,Away We Go,2009.0,,The Four Seasons Spring Violin Concerto in E. Allegro,antonio vivaldi royal philharmonic orchestra
8338,8338,570972,355957,The Four Seasons - Spring - Allegro,Antonio Vivaldi,1989,Away We Go,2009.0,,The Four Seasons Spring Violin Concerto in E. Allegro,antonio vivaldi royal philharmonic orchestra
8342,8342,785964,355957,Concerto for Horn & Strings: I. Allegro Moderato - Cadenza,London Philharmonic Orchestra,0,Away We Go,2009.0,,The Four Seasons Spring Violin Concerto in E. Allegro,antonio vivaldi royal philharmonic orchestra
8348,8348,239230,369817,Blood Is Pumping,Voodoo & Serano,2001,Blade II,2002.0,,Blood is Pumping (Cold Blood),c.j. stone reinhard raith voodoo serano
8355,8355,454161,566671,Only The Strong Survive,Jerry Butler,1968,Only the Strong Survive,2002.0,,Only the Strong Survive,jerry butler kenny gamble leon huff
8369,8369,565019,354916,Ah! Si Vous Connaissiez Ma Poule,Maurice Chevalier,0,Au revoir mon amour,2011.0,,Ah ! Si vous connaissiez ma poule,charles borel-clerc maurice chevalier
8378,8378,713620,555215,(There You Go) Telling Me No Again (feat. Akon),Keith Sweat,0,New Jack City,1991.0,, (THERE YOU GO) TELLING ME NO AGAIN,keith sweat bobby wooten
8405,8405,792606,372605,Won't You Come Home Bill Bailey (2006 Remastered (LP Version),Bobby Darin,0,Bobby Darin and Friends,1961.0,,Bill Bailey  Wont You Please Come Home,hughie cannon bobby darin joanie sommers bob hope
8415,8415,663703,382585,The Constant Lover,Magneta Lane,2004,Cake,2005.0,,The Constant Lover,l. valentine n. king magneta lane
8428,8428,370992,131090,Hold The Line,Pilot Speed,2006,Kyle XY,2006.0,Pilot (#1.1),Hold the Line,pilot speed lyrics by todd clark
8431,8431,796540,644887,Sweet Dreams,Patsy Cline / The Jordanaires,1988,The 58th Annual Academy Awards,1986.0,,Sweet Dreams,patsy cline
8433,8433,171183,431215,Hamburger Lady (Remastered Version),Throbbing Gristle,0,Enter the Void,2009.0,,Hamburger Lady - Cater Tutti Remix,throbbing gristle
8455,8455,563319,254416,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#1.46),A Swingin Safari (The Theme of The Match Game),bert kaempfert
8476,8476,897120,425010,Dance Hall Days,Wang Chung,1983,Echelon Conspiracy,2009.0,,Dance Hall Days,wang chung
8480,8480,625289,103501,Draw Your Swords,Angus & Julia Stone,2010,Greys Anatomy,2005.0,Suicide Is Painless (#6.18),Draw Your Swords,angus julia stone
8484,8484,229315,552922,All Day And All Of The Night,Ray Davies,0,Narco,2004.0,,All Day and All of the Night,ray davies the kinks
8486,8486,363775,215562,(We Want) The Same Thing (Summer Remix),Belinda Carlisle,1990,Snooker: Welsh Open,2009.0,(#6.19),(We Want) The Same Thing,belinda carlisle
8489,8489,760527,601953,Tell Me Something Good (Live Version),Rufus And Chaka Khan,0,Safe Men,1998.0,,Tell Me Something Good,stevie wonder rufus chaka khan
8500,8500,722522,57148,Summer Nights,John Travolta / Olivia Newton-John,1978,Dancing on Ice,2006.0,(#5.19),Summer Nights,jim jacobs warren casey john travolta olivia newton-john
8504,8504,75820,391831,Mass in B Minor BWV 232 : Resurrexit,Johann Sebastian Bach,0,Chronik der Anna Magdalena Bach,1968.0,,Mass in B Minor  BWV 232,johann sebastian bach
8519,8519,667635,71098,Moon River,Henry Mancini & His Orchestra,1961,Direktion City,1976.0,Auf Freiers FÃŒ_ÃŒÃ™en (#2.6),Moon River,henry mancini
8656,8656,1203,444229,Put Your Dreams Away,Frank Sinatra,1958,Frank Sinatra: A Man and His Music + Ella + Jobim,1967.0,,Put Your Dreams Away,paul mann stefan weiÃŒÃ™ frank sinatra
8673,8673,351640,336568,White Christmas,Bing Crosby,1942,A Very Harold & Kumar 3D Christmas,2011.0,,White Christmas,irving berlin bing crosby
8688,8688,799421,153635,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Super Adventure (#4.6),Micky Mouse Clubhouse Theme,they might be giants
8689,8689,57832,500215,The Man On The Flying Trapeze,Eddie Cantor,1994,Kid Millions,1934.0,,The Man on the Flying Trapeze,gaston lyle eddie cantor
8699,8699,754431,177294,My Funny Valentine,Miles Davis Quintet,1956,Parashat Ha-Shavua,2006.0,Bo (#2.4),My Funny Valentine,miles davis richard rodgers
8709,8709,595301,418359,Great Balls Of Fire,Dolly Parton,1979,Dolly in Concert,1983.0,,Great Balls of Fire,otis blackwell jack hammer dolly parton her band
8747,8747,423240,461356,Blue Jean Blues,ZZ Top,1975,Gzaabneulni,2013.0,,Blue Jean Blues,billy gibbons frank beard dusty hill zz top
8774,8774,130470,461356,Blue Jeans Blues [Remastered Album Version],ZZ Top,0,Gzaabneulni,2013.0,,Blue Jean Blues,billy gibbons frank beard dusty hill zz top
8783,8783,29828,349375,Peppermint Twist,Joey Dee and the Starliters,1973,Andre,1994.0,,Peppermint Twist,joey dee henry glover the starlighters
8796,8796,67558,237594,Concerto No. 2 in C Minor for Piano and Orchestra_ Op. 18: II. Adagio sostenuto,Saint Louis Symphony Orchestra,0,The Beiderbecke Affair,1985.0,Can Anybody Join In? (#1.2),Piano Concerto No 2,sergei rachmaninoff london symphony orchestra
8809,8809,629905,237594,Four Seasons Concerto No. 4 In F Minor - Winter: Allegro,The London Fox Orchestra,0,The Beiderbecke Affair,1985.0,Can Anybody Join In? (#1.2),Piano Concerto No 2,sergei rachmaninoff london symphony orchestra
8829,8829,269501,237594,Organ Concerto No. 13 in F Major - 'The Cuckoo and the Nightengale': IV. Larghetto,London Philharmonic Orchestra_ Sir Adrian Boult_ Edward Power Biggs,0,The Beiderbecke Affair,1985.0,Can Anybody Join In? (#1.2),Piano Concerto No 2,sergei rachmaninoff london symphony orchestra
8836,8836,428021,230058,Bad Company (Live In Ukraine),Queen + Paul Rodgers,0,Supernatural,2005.0,Scarecrow (#1.11),Bad Company,paul rodgers simon kirke bad company
8841,8841,948011,396117,The Big Noise From Winnetka,Bob Crosbys Bobcats,0,Comic Book Confidential,1988.0,,Big Noise from Winnetka,bob crosby the bobcats bob haggart ray bauduc lyrics by gil rodin
8850,8850,636223,469682,Crimson And Clover (Reprise),Tommy James And The Shondells,1991,Hick,2011.0,,Crimson And Clover,tommy james peter p. lucia jr. joan jett the blackhearts arrangement with blackhearts records group inc.
8854,8854,227719,619048,Saturday Night,Jane Jensen,0,Slither,2006.0,,Saturday Night,jane jensen
8855,8855,626042,167342,Police Truck,Dead Kennedys,1980,Nitro Circus,2009.0,Home Sweet Home (#1.5),Police Truck,jello biafra east bay ray the dead kennedys
8879,8879,518277,1478,Goody Two Shoes,Adam Ant,1982,20 to 1,2005.0,Hollywood Twists (#10.6),Goody Two Shoes,adam ant marco pirroni
